trade_date,open,high,low,close,volume,amount,vol,ma20,ma60,ma200,ma5_vol,ma20_vol,atr10,atr20,dif,dea,macd_bar,plus_di,minus_di,adx,ret_20d
20200302,0.97,1.008,0.97,1.006,894356.98,89344.15,894356.98,,,,,,,,0.0,0.0,0.0,,,,
20200303,1.049,1.049,1.007,1.014,838680.0,85570.537,838680.0,,,,,,,,0.0006381766381764,0.0001276353276352,0.0010210826210823,,,,
20200304,1.012,1.024,1.0,1.024,639424.98,64833.415,639424.98,,,,,,,,0.0019286207092472,0.0004878324039576,0.0028815766105791,,,,
20200305,1.027,1.044,1.027,1.04,685694.0,71121.231,685694.0,,,,,,,,0.0041940270816334,0.0012290713394928,0.0059299114842811,,,,
20200306,1.032,1.032,1.017,1.025,312080.0,31976.717,312080.0,,,,674047.192,,,,0.0047245417371308,0.0019281654190204,0.0055927526362208,,,,
20200309,1.003,1.01,0.986,0.987,359843.0,35840.056,359843.0,,,,567144.396,,,,0.0020550071596758,0.0019535337671515,0.0002029467850487,,,,
20200310,0.975,1.003,0.97,1.002,207078.0,20461.666,207078.0,,,,440823.996,,,,0.001136653776659,0.001790157769053,-0.0013070079847879,,,,
20200311,1.005,1.009,0.99,0.993,214776.0,21444.287,214776.0,,,,355894.2,,,,-0.0003137558969483,0.0013693750358527,-0.0033662618656022,,,,
20200312,0.979,0.983,0.97,0.976,158741.98,15506.492,158741.98,,,,250503.796,,,,-0.002802666542687,0.0005349667201447,-0.0066752665256636,,,,
20200313,0.944,0.969,0.936,0.962,322338.0,30702.461,322338.0,,,,252555.396,,,,-0.0058375376578077,-0.0007395341554457,-0.010196007004724,,,,
20200316,0.96,0.971,0.939,0.941,256522.0,24714.628,256522.0,,,,231891.196,,0.0295999999999999,,-0.0098239747120155,-0.0025564222667596,-0.0145351048905117,,,,
20200317,0.943,0.96,0.922,0.941,145329.0,13664.137,145329.0,,,,219541.396,,0.0290999999999999,,-0.0128352974785657,-0.0046121973091208,-0.0164462003388896,,,,
20200318,0.936,0.951,0.928,0.928,200870.0,18925.326,200870.0,,,,216760.196,,0.0289999999999999,,-0.016085361783087,-0.0069068302039141,-0.0183570631583458,,,,
20200319,0.93,0.93,0.896,0.916,202535.0,18487.704,202535.0,,,,225518.8,,0.0303999999999999,,-0.0194056644514946,-0.0094065970534302,-0.0199981347961287,,,,
20200320,0.918,0.928,0.912,0.928,216906.0,19922.999,216906.0,,,,204432.4,,0.0296999999999999,,-0.0208286290555006,-0.0116910034538443,-0.0182752512033126,16.953316953316953,41.031941031940995,,
20200323,0.919,0.919,0.9,0.904,196762.0,17834.915,196762.0,,,,192480.4,,0.0285999999999999,,-0.0236206539839326,-0.0140769335598619,-0.0190874408481413,7.142857142857152,45.6632653061224,,
20200324,0.908,0.929,0.908,0.928,202934.0,18670.5,202934.0,,,,204001.4,,0.0277999999999999,,-0.0236244267457077,-0.0159864321970311,-0.0152759890973532,9.669211195928767,43.765903307888024,,
20200325,0.928,0.945,0.928,0.938,200649.0,18781.315,200649.0,,,,203957.2,,0.0275999999999999,,-0.0225604375790563,-0.0173012332734361,-0.0105184086112403,8.717948717948703,44.102564102564095,,
20200326,0.929,0.935,0.927,0.929,181719.0,16920.935,181719.0,,,,199794.0,,0.0263999999999999,,-0.0221876775473031,-0.0182785221282095,-0.007818310838187,8.994708994708986,43.12169312169314,,
20200327,0.939,0.939,0.93,0.931,147593.0,13788.914,147593.0,0.96565,,,185931.4,329241.59699999995,0.0233999999999999,,-0.0214832339036524,-0.0189194644832981,-0.0051275388407086,10.8882521489971,37.82234957020061,,
20200330,0.931,0.934,0.919,0.929,171305.0,15869.27,171305.0,0.9618,,,180840.0,293088.99799999996,0.0216999999999999,0.0256499999999999,-0.0208460403491838,-0.0193047796564752,-0.003082521385417,11.48036253776431,38.368580060422985,,-7.654075546719675
20200331,0.931,0.935,0.924,0.925,137123.0,12757.556,137123.0,0.95735,,,167677.8,258011.14799999996,0.0189999999999999,0.0240499999999999,-0.020428341235578,-0.0195294919722958,-0.0017976985265643,10.21671826625382,39.31888544891642,,-8.777120315581854
