trade_date,open,high,low,close,volume,amount,vol,ma20,ma60,ma200,ma5_vol,ma20_vol,atr10,atr20,dif,dea,macd_bar,plus_di,minus_di,adx,ret_20d
20141216,96.0,96.0,94.902,94.93,1652.7,15706.092,1652.7,,,,,,,,0.0,0.0,0.0,,,,
20141217,94.931,95.038,94.602,94.911,1462.8,13884.472,1462.8,,,,,,,,-0.0015156695156690603,-0.00030313390313381207,-0.0024250712250704965,,,,
20141218,85.911,94.801,85.911,94.131,926.5,8771.665,926.5,,,,,,,,-0.06490810951210335,-0.01322412902492772,-0.10336796097435126,,,,
20141219,94.0,94.299,93.5,94.13,426.1,4014.276,426.1,,,,,,,,-0.11391462962882315,-0.03336222914570681,-0.1611048009662327,,,,
20141222,93.001,93.98,92.004,93.475,16.2,150.493,16.2,,,,896.86,,,,-0.20326259120598422,-0.06734230155776229,-0.2718405792964439,,,,
20141223,93.5,94.2,93.4,94.098,571.8,5371.541,571.8,,,,680.6800000000001,,,,-0.22125016690084465,-0.09812387462637877,-0.24625258454893176,,,,
20141224,94.0,95.005,94.0,94.2,44.7,422.296,44.7,,,,397.06,,,,-0.2246848753010795,-0.12343607476131893,-0.20249760107952114,,,,
20141225,94.8,95.0,93.81,94.5,185.3,1748.252,185.3,,,,248.82,,,,-0.20088375082490018,-0.1389256099740352,-0.12391628170172997,,,,
20141226,94.88,95.5,93.8,93.801,348.1,3275.171,348.1,,,,233.21999999999997,,,,-0.23570755642533925,-0.158281999264296,-0.15485111432208648,,,,
20141229,94.0,94.199,93.5,94.199,291.8,2744.261,291.8,,,,288.34000000000003,,,,-0.22855575105330672,-0.17233674962209816,-0.11243800286241712,,,,
20141230,93.501,93.999,92.501,93.4,1382.15,12910.473,1382.15,,,,450.41,,1.9452999999999974,,-0.28408575253045854,-0.19468655020377024,-0.1787984046533766,,,,
20141231,93.222,94.15,93.0,93.992,2453.5,23052.483,2453.5,,,,932.1700000000001,,2.016699999999999,,-0.2771296482458183,-0.21117516981217987,-0.13190895686727688,,,,
20150105,93.5,93.951,93.5,93.52,107.9,1013.595,107.9,,,,916.6899999999999,,1.1658999999999993,,-0.3061739580143126,-0.23017492745260643,-0.1519980611234123,,,,
20150106,93.501,93.8,93.501,93.797,227.2,2127.929,227.2,,,,892.51,,1.1158999999999977,,-0.3033434433541373,-0.2448086306329126,-0.11706962544244942,,,,
20150107,93.5,93.9,93.5,93.5,65.11,610.821,65.11,,,,847.1720000000001,,0.9432999999999993,,-0.32136120601805374,-0.2601191457099408,-0.12248412061622582,8.14903184362674,54.95090391850965,,
20150108,93.501,93.8,93.501,93.72,686.7,6429.113,686.7,,,,708.082,,0.8932999999999993,,-0.3142655932217764,-0.27094843521230794,-0.0866343160189369,8.200203158186406,53.91079508726565,,
20150109,93.502,93.8,93.502,93.516,9.2,86.176,9.2,,,,219.22200000000004,,0.8225999999999999,,-0.32139848241874347,-0.28103844465359507,-0.08072007553029681,13.7079345477,23.039518369867153,,
20150112,93.502,93.795,93.502,93.795,212.5,1987.214,212.5,,,,240.142,,0.7329000000000008,,-0.30106785734606945,-0.28504432719208994,-0.03204706030795901,14.265060240963953,23.975903614457735,,
20150113,93.555,93.999,93.554,93.98,28.6,268.748,28.6,,,,200.422,,0.6073999999999998,,-0.26695049744758137,-0.28142556124318824,0.028950127591213737,18.386108273748775,13.826724858389742,,
20150114,93.501,93.628,93.501,93.623,3.3,30.894,3.3,93.96090000000001,,,188.06,555.108,0.5853999999999999,,-0.2656568337385323,-0.27827181574225707,0.02522996400744948,16.845329249617215,14.758805513016734,,
20150115,93.501,94.093,93.501,94.001,61.8,581.337,61.8,93.91445,,,63.08,475.563,0.47480000000000044,1.210049999999999,-0.23146200509198422,-0.26890985361220254,0.07489569704043664,14.15047334329862,15.366218236173273,,-0.9786158221847696
20150116,93.505,94.2,93.0,93.0,164.5,1543.74,164.5,93.81890000000001,,,94.14,410.648,0.47980000000000017,1.2482499999999994,-0.28188529313138133,-0.2715049415160383,-0.020760703230686017,14.136386261821956,18.44698855151811,,-2.0134652463887237
