trade_date,open,high,low,close,volume,amount,vol,ma20,ma60,ma200,ma5_vol,ma20_vol,atr10,atr20,dif,dea,macd_bar,plus_di,minus_di,adx,ret_20d
20210407,1.002,1.003,0.984,0.991,366575.0,36287.042,366575.0,,,,,,,,0.0,0.0,0.0,,,,
20210408,0.99,0.996,0.984,0.99,132558.0,13148.976,132558.0,,,,,,,,-7.97720797720558e-05,-1.595441595441116e-05,-0.0001276353276352,,,,
20210409,0.989,0.989,0.978,0.979,162645.0,15952.027,162645.0,,,,,,,,-0.0010188553664336,-0.0002165346060502,-0.0016046415207667,,,,
20210412,0.981,0.985,0.961,0.964,162534.0,15806.58,162534.0,,,,,,,,-0.0029395746894143,-0.000761142622723,-0.0043568641333824,,,,
20210413,0.963,0.974,0.937,0.961,128715.0,12481.864,128715.0,,,,190605.4,,,,-0.0046502285784799,-0.0015389598138744,-0.006222537529211,,,,
20210414,0.962,0.979,0.959,0.976,71193.0,6917.409,71193.0,,,,131529.0,,,,-0.0047409092200159,-0.0021793496951027,-0.0051231190498263,,,,
20210415,0.97,0.98,0.97,0.977,54565.0,5322.473,54565.0,,,,115930.4,,,,-0.0046781557714186,-0.0026791109103659,-0.0039980897221053,,,,
20210416,0.971,0.984,0.971,0.982,67737.0,6634.161,67737.0,,,,96948.8,,,,-0.0041768172487691,-0.0029786521780465,-0.0023963301414452,,,,
20210419,0.981,1.005,0.979,1.004,212820.0,21303.178,212820.0,,,,107006.0,,,,-0.0019814458449979,-0.0027792109114368,0.0015955301328778,,,,
20210420,1.003,1.008,0.999,1.002,92358.0,9273.628,92358.0,,,,99734.6,,,,-0.0003983890945219,-0.0023030465480538,0.0038093149070638,,,,
20210421,1.001,1.001,0.992,0.996,25447.0,2531.709,25447.0,,,,90585.4,,0.0172999999999999,,0.0003678051013724,-0.0017688762181685,0.0042733626390821,,,,
20210422,0.996,1.001,0.993,1.0,47647.0,4750.44,47647.0,,,,89201.8,,0.0168999999999999,,0.0012829965072571,-0.0011585016730834,0.0048829963606812,,,,
