trade_date,open,high,low,close,volume,amount,vol,ma20,ma60,ma200,ma5_vol,ma20_vol,atr10,atr20,dif,dea,macd_bar,plus_di,minus_di,adx,ret_20d
20230727,0.997,0.999,0.98,0.982,3363979.44,334017.93,3363979.44,,,,,,,,0.0,0.0,0.0,,,,
20230728,0.982,0.995,0.98,0.988,924394.28,91288.694,924394.28,,,,,,,,0.0004786324786324,9.572649572648918e-05,0.0007658119658119,,,,
20230731,0.987,1.004,0.986,0.999,2169987.53,216643.512,2169987.53,,,,,,,,0.0017256678111378,0.0004217147588087,0.0026079061046581,,,,
20230801,0.999,1.004,0.993,0.998,689487.5,68868.154,689487.5,,,,,,,,0.0026032519854809,0.0008580222041431,0.0034904595626755,,,,
20230802,0.998,1.011,0.996,1.003,2370510.63,238447.027,2370510.63,,,,1903671.8759999997,,,,0.0036600116436075,0.001418420092036,0.0044831831031429,,,,
20230803,0.997,1.01,0.996,1.005,568124.96,57083.839,568124.96,,,,1344500.98,,,,0.0046057918698478,0.0020558944475984,0.0050997948444989,,,,
20230804,1.005,1.009,0.991,0.999,506768.31,50578.551,506768.31,,,,1260975.7859999998,,,,0.0048156676383286,0.0026078490857444,0.0044156371051683,,,,
20230807,0.996,1.001,0.996,0.997,351848.75,35117.841,351848.75,,,,897348.0299999999,,,,0.0047656766576417,0.0030394146001239,0.0034525241150355,,,,
20230808,0.996,1.0,0.991,0.992,426170.17,42363.777,426170.17,,,,844684.564,,,,0.0042733398305206,0.0032861996462032,0.0019742803686348,,,,
20230809,0.99,0.991,0.983,0.984,369436.85,36425.49,369436.85,,,,444469.808,,,,0.0032007301815737,0.0032691057532773,-0.0001367511434072,,,,
20230810,0.985,0.998,0.984,0.991,366434.36,36348.202,366434.36,,,,404131.688,,0.0127999999999999,,0.0028822954972811,0.0031917437020781,-0.0006188964095939,,,,
20230811,0.991,0.993,0.971,0.972,509867.58,49882.728,509867.58,,,,404751.542,,0.0134999999999999,,0.0010842934455159,0.0027702536507656,-0.0033719204104994,,,,
20230814,0.964,0.966,0.953,0.965,343981.52,33010.89,343981.52,,,,403178.096,,0.0135999999999999,,-0.000895158799548,0.0020371711607029,-0.0058646599205019,,,,
20230815,0.965,0.968,0.936,0.947,843631.12,79838.864,843631.12,,,,486670.286,,0.0156999999999999,,-0.003871707894119,0.0008553953497385,-0.0094542064877152,,,,
20230816,0.946,0.95,0.93,0.931,644170.82,60363.583,644170.82,,,,541617.08,,0.0161999999999999,,-0.007435993277112,-0.0008028823756315,-0.013266221802961,10.4072398190045,32.57918552036202,,
20230817,0.935,0.94,0.923,0.939,862186.7,80471.95,862186.7,,,,640767.548,,0.0164999999999999,,-0.0095056072577806,-0.0025434273520613,-0.0139243598114384,10.31390134529146,35.42600896860992,,
20230818,0.936,0.945,0.926,0.927,883467.65,82743.995,883467.65,,,,715487.5619999999,,0.0165999999999999,,-0.0119760386414065,-0.0044299496099304,-0.0150921780629521,8.482142857142836,35.26785714285721,,
20230821,0.922,0.932,0.917,0.918,480867.14,44449.531,480867.14,,,,742864.686,,0.0175999999999999,,-0.0144930314503282,-0.0064425659780099,-0.0161009309446364,8.333333333333313,38.59649122807026,,
20230822,0.917,0.925,0.898,0.925,560095.75,51021.702,560095.75,,,,686157.612,,0.0193999999999999,,-0.0157414670533257,-0.0083023461930731,-0.0148782417205053,5.000000000000014,44.583333333333414,,
20230823,0.92,0.922,0.895,0.897,406088.58,36747.149,406088.58,0.96795,,,638541.164,882074.9820000001,0.0214999999999999,,-0.0187738144111919,-0.0103966398366969,-0.0167543491489901,4.6875000000000115,42.968750000000064,,
20230824,0.9,0.922,0.895,0.909,450888.23,40996.508,450888.23,0.9643,,,556281.47,736420.4214999999,0.0227999999999999,0.0177999999999999,-0.0199783735729253,-0.0123129865839425,-0.0153307739779654,4.5283018867924625,39.622641509434,,-7.433808553971478
20230825,0.905,0.905,0.887,0.892,471923.03,42232.853,471923.03,0.9595,,,473972.546,713796.8589999999,0.0227999999999999,0.0181499999999999,-0.0220505680891218,-0.0142605028849784,-0.0155801304082868,4.255319148936176,40.07092198581563,,-9.716599190283404
20230828,0.935,0.942,0.887,0.891,558050.23,50811.158,558050.23,0.9540999999999998,,,489409.164,633199.994,0.0263999999999999,0.0199999999999999,-0.0235025658657531,-0.0161089154811333,-0.0147873007692395,14.939024390243894,32.92682926829271,,-10.81081081081081
20230829,0.892,0.933,0.889,0.931,774919.66,71050.156,774919.66,0.95075,,,532373.946,637471.602,0.0275999999999999,0.0216499999999999,-0.0211814522620796,-0.0171234228373226,-0.008116058849514,13.498622589531667,27.5482093663912,,-6.713426853707405
20230830,0.95,0.971,0.942,0.958,694307.18,66431.415,694307.18,0.9485,,,590017.666,553661.4295,0.0295999999999999,0.0228999999999999,-0.0169676857376963,-0.0170922754173973,0.000249179359402,20.56555269922877,25.706940874036004,,-4.486540378863402
20230831,0.958,0.981,0.95,0.978,988073.56,96080.004,988073.56,0.94715,,,697454.7320000001,574658.8595,0.0309999999999999,0.0237499999999999,-0.0118774961731488,-0.0160493195685476,0.0083436467907977,22.613065326633148,21.85929648241207,,-2.686567164179099
20230901,0.98,0.995,0.967,0.973,850380.78,83226.097,850380.78,0.94585,,,773146.282,591839.483,0.0319,0.0242499999999999,-0.0081529602331397,-0.014470047701466,0.0126341749366527,25.552825552825535,16.953316953316953,,-2.6026026026025995
20230904,0.974,0.987,0.96,0.98,826148.9,79918.845,826148.9,0.945,,,826766.0160000001,615554.4905,0.0331,0.0253499999999999,-0.0045835607333246,-0.0124927503078378,0.0158183791490262,25.870646766169138,14.676616915422908,48.935054880360106,-1.7051153460381108
20230905,0.98,0.991,0.974,0.978,826950.74,81247.944,826950.74,0.9443,,,837172.2320000001,635593.519,0.0321,0.0257499999999999,-0.0018943325128619,-0.0103730667488426,0.0169574684719613,27.067669172932305,13.283208020050138,47.69095083141786,-1.4112903225806497
20230906,0.979,1.014,0.972,1.012,1914957.32,191501.011,1914957.32,0.9457,,,1081302.2600000002,712869.5425,0.0333,0.0273999999999999,0.0029464512212653,-0.007709163154821,0.0213112287521727,30.896226415094315,10.849056603773594,47.19956783754234,2.8455284552845628
20230907,1.004,1.004,0.967,0.967,1477845.04,145306.193,1477845.04,0.9445,,,1179256.556,768440.0765000001,0.0351,0.0289499999999999,0.0031157666685586,-0.0055441771901451,0.0173198877174074,27.999999999999968,11.33333333333334,45.853024377543306,-2.4217961654894093
20230908,0.963,0.988,0.961,0.977,1227289.81,120048.916,1227289.81,0.94475,,,1254638.3620000002,804311.1880000001,0.0356,0.0291999999999999,0.0040106347065398,-0.0036332148108081,0.0152876990346959,27.27272727272724,10.389610389610391,44.448853298863675,0.5144032921810648
20230911,0.973,0.988,0.966,0.977,786448.34,76765.683,786448.34,0.94535,,,1246698.25,826434.5290000001,0.0323,0.0293499999999999,0.0046660369048836,-0.0019733644676697,0.0132788027451068,27.57111597374176,6.345733041575496,43.21661846944803,1.2435233160621673
20230912,0.973,0.975,0.965,0.968,597561.07,57926.765,597561.07,0.9464,,,1200820.316,814131.0264999999,0.0291,0.0283499999999999,0.0044084057280318,-0.0006970104285294,0.0102108323131225,28.701594533029574,6.150341685649206,42.10076229091104,2.2175290390707536
