trade_date,open,high,low,close,volume,amount,vol,ma20,ma60,ma200,ma5_vol,ma20_vol,atr10,atr20,dif,dea,macd_bar,plus_di,minus_di,adx,ret_20d
20200316,0.969,0.969,0.906,0.91,467665.75,43789.312,467665.75,,,,,,,,0.0,0.0,0.0,,,,
20200317,0.909,0.921,0.882,0.899,375777.8,33875.21,375777.8,,,,,,,,-0.0008774928774928,-0.0001754985754985,-0.0014039886039885,,,,
20200318,0.902,0.927,0.896,0.897,308561.23,28269.686,308561.23,,,,,,,,-0.0017145315378933,-0.0004833051679775,-0.0024624527398316,,,,
20200319,0.891,0.912,0.862,0.883,262096.48,23053.228,262096.48,,,,,,,,-0.0034676013540145,-0.0010801644051849,-0.0047748738976592,,,,
20200320,0.895,0.896,0.882,0.895,169429.87,15080.293,169429.87,,,,316706.22599999997,,,,-0.0038443073198758,-0.0016329929881231,-0.0044226286635054,,,,
20200323,0.865,0.89,0.851,0.851,251955.9,21661.707,251955.9,,,,273564.256,,,,-0.0076056090615633,-0.0028275162028111,-0.0095561857175044,,,,
20200324,0.868,0.879,0.851,0.872,237872.21,20617.156,237872.21,,,,245983.138,,,,-0.008790610607768,-0.0040201350838025,-0.009540951047931,,,,
20200325,0.89,0.901,0.885,0.9,264753.57,23613.277,264753.57,,,,237221.60599999997,,,,-0.0073852344903185,-0.0046931549651057,-0.0053841590504256,,,,
20200326,0.898,0.904,0.888,0.892,147607.04,13225.492,147607.04,,,,214323.71799999996,,,,-0.0068381707573843,-0.0051221581235614,-0.0034320252676457,,,,
20200327,0.9,0.911,0.897,0.899,214194.69,19383.352,214194.69,,,,223276.68199999997,,,,-0.0057732271403289,-0.0052523719269149,-0.0010417104268278,,,,
20200330,0.886,0.888,0.872,0.881,193387.73,17008.11,193387.73,,,,211563.048,,0.0297,,-0.0063089752792133,-0.0054636925973746,-0.0016905653636774,,,,
20200331,0.885,0.894,0.884,0.886,171013.85,15203.219,171013.85,,,,198191.376,,0.0271,,-0.006257963419032,-0.0056225467617061,-0.0012708333146518,,,,
20200401,0.886,0.895,0.88,0.883,148787.49,13199.992,148787.49,,,,174998.16,,0.0255,,-0.006385997278787,-0.0057752368651223,-0.0012215208273295,,,,
20200402,0.879,0.89,0.872,0.89,166133.52,14669.74,166133.52,,,,178703.456,,0.0223,,-0.0058551292512016,-0.0057912153423381,-0.0001278278177269,,,,
20200403,0.891,0.897,0.887,0.89,143765.2,12823.052,143765.2,,,,164617.55800000002,,0.0219,,-0.005372481887695,-0.0057074686514095,0.000669973527429,14.44759206798867,35.69405099150141,,
20200407,0.907,0.908,0.9,0.905,233237.77,21093.345,233237.77,,,,172587.56600000002,,0.0193,,-0.0037365333050308,-0.0053132815821338,0.0031534965542058,18.67469879518072,30.72289156626506,,
20200408,0.9,0.9,0.892,0.897,129211.28,11586.021,129211.28,,,,164227.052,,0.0178,,-0.0030504022695529,-0.0048607057196176,0.0036206069001293,17.834394904458602,35.031847133757964,,
20200409,0.897,0.903,0.897,0.9,211409.73,19034.423,211409.73,,,,176751.5,,0.0155,,-0.0022387565606224,-0.0043363158878186,0.0041951186543923,21.85185185185185,28.14814814814815,,
