trade_date,open,high,low,close,volume,amount,vol,ma20,ma60,ma200,ma5_vol,ma20_vol,atr10,atr20,dif,dea,macd_bar,plus_di,minus_di,adx,ret_20d
20240909,0.986,0.992,0.979,0.983,892021.44,88053.607,892021.44,,,,,,,,0.0,0.0,0.0,,,,
20240910,0.98,0.987,0.97,0.984,213948.04,21016.269,213948.04,,,,,,,,7.97720797720558e-05,1.595441595441116e-05,0.0001276353276352,,,,
20240911,0.98,1.004,0.98,1.0,389268.42,38790.425,389268.42,,,,,,,,0.001417715765294,0.0002963066858223,0.0022428181589434,,,,
20240912,1.0,1.017,0.996,1.005,283820.53,28667.761,283820.53,,,,,,,,0.0028486663363976,0.0008067786159374,0.0040837754409205,,,,
20240913,1.005,1.008,0.995,1.0,122266.0,12247.724,122266.0,,,,380264.886,,,,0.0035384576233148,0.0013531144174128,0.0043706864118038,,,,
20240918,1.0,1.015,0.99,1.01,218509.06,21999.785,218509.06,,,,245562.41,,,,0.0048362888865882,0.0020497493112479,0.0055730791506806,,,,
20240919,1.01,1.019,1.003,1.012,111936.8,11298.865,111936.8,,,,225160.162,,,,0.0059575380086789,0.0028313070507341,0.0062524619158895,,,,
20240920,1.01,1.012,1.0,1.007,107168.62,10760.982,107168.62,,,,168740.202,,,,0.0063692569731809,0.0035388970352235,0.0056607198759148,,,,
20240923,1.003,1.017,1.001,1.001,146498.34,14784.463,146498.34,,,,141275.76400000002,,,,0.006140612207783,0.0040592400697354,0.0041627442760952,,,,
20240924,1.002,1.021,0.993,1.017,110778.22,11194.869,110778.22,,,,138978.208,,,,0.0071678493607303,0.0046809619279344,0.0049737748655918,,,,
20240925,1.017,1.058,1.017,1.035,137763.32,14400.796,137763.32,,,,122829.06,,0.0212999999999999,,0.0093268773368485,0.0056101450097172,0.0074334646542626,,,,
20240926,1.035,1.045,1.017,1.044,48026.57,4936.478,48026.57,,,,110047.014,,0.0223999999999999,,0.0116300829895128,0.0068141326056763,0.0096319007676729,,,,
20240927,1.045,1.1,1.045,1.085,85742.6,9136.78,85742.6,,,,105761.81,,0.0256,,0.01657270755511,0.0087658475955631,0.0156137199190939,,,,
20240930,1.119,1.194,1.085,1.193,97778.33,11095.921,97778.33,,,,96017.808,,0.0344,,0.0288716560602917,0.0127870092885088,0.0321692935435658,,,,
20241008,1.312,1.312,1.17,1.219,115903.53,14264.86,115903.53,,,,97042.87,,0.0473,,0.0402526367289066,0.0182801347765884,0.0439450039046365,63.868613138686115,3.83211678832113,,
20241009,1.229,1.229,1.146,1.159,85726.48,10083.015,85726.48,,,,86635.50200000001,,0.0531,,0.0439243151817656,0.0234089708576238,0.0410306886482835,57.003257328990195,5.86319218241039,,
20241010,1.16,1.179,1.135,1.154,85384.83,9926.467,85384.83,,,,94107.154,,0.0559,,0.0459015639390565,0.0279074894739103,0.0359881489302922,52.523659305993654,7.413249211356416,,
20241011,1.14,1.155,1.1,1.115,44718.0,5006.836,44718.0,,,,85902.234,,0.0602,,0.0438164846014461,0.0310892884994175,0.0254543922040572,47.90419161676645,12.275449101796344,,
20241014,1.11,1.138,1.104,1.129,43916.37,4952.143,43916.37,,,,75129.84199999999,,0.062,,0.0428003513927606,0.0334315010780861,0.0187377006293489,46.44412191582003,11.756168359941888,,
20241015,1.115,1.126,1.097,1.099,36357.0,4040.273,36357.0,1.06255,,,59220.536,168876.625,0.0624,,0.0391233199455824,0.0345698648515854,0.0091069101879941,44.971264367816104,12.6436781609195,,
20241016,1.099,1.109,1.082,1.098,59101.04,6479.863,59101.04,1.0683,,,53895.448,127230.605,0.061,0.04115,0.0357168329719175,0.0347992584756518,0.0018351489925313,43.70579915134372,14.568599717114516,,11.698880976602254
20241017,1.098,1.108,1.082,1.088,124535.01,13622.545,124535.01,1.0735,,,61725.484,122759.9535,0.0608,0.0416,0.0318431826880272,0.0342080433181269,-0.0047297212601994,42.85714285714287,13.86962552011092,,10.569105691056912
20241018,1.083,1.144,1.083,1.127,143843.14,15905.218,143843.14,1.07985,,,81550.512,110488.6895,0.0613,0.04345,0.031556497335258,0.0336777341215531,-0.0042424735725902,44.38642297650131,13.054830287206231,,12.7
20241021,1.14,1.144,1.115,1.123,156583.61,17646.494,156583.61,1.08575,,,104083.96,104126.8435,0.0532999999999999,0.04385,0.030653179781547,0.0330728232535519,-0.0048392869440097,44.328552803129085,11.99478487614079,,11.741293532338323
20241022,1.123,1.154,1.116,1.154,119923.19,13709.689,119923.19,1.09345,,,120797.198,104009.703,0.0428999999999999,0.0450999999999999,0.032069062840246,0.0328720711708907,-0.0016060166612894,40.96858638743456,12.041884816753912,,15.399999999999991
20241023,1.155,1.17,1.146,1.152,108112.63,12520.947,108112.63,1.10055,,,130599.516,98489.8815,0.0369999999999999,0.0450499999999999,0.0326533693638393,0.0328283308094804,-0.0003499228912822,43.289473684210535,12.105263157894722,,14.05940594059405
20241024,1.152,1.152,1.139,1.148,92742.01,10616.053,92742.01,1.1073499999999998,,,124240.916,97530.142,0.0338999999999999,0.0448999999999999,0.0324199528867246,0.0327466552249293,-0.0006534046764093,38.21478382147837,13.80753138075311,,13.438735177865604
20241025,1.15,1.162,1.142,1.162,119099.73,13731.37,119099.73,1.1151,,,119292.23399999998,98126.6975,0.0303999999999999,0.0452999999999999,0.032984427693695,0.0327942097186824,0.0003804359500251,30.254777070063703,15.764331210191054,58.75175575610298,15.392254220456802
20241028,1.162,1.166,1.146,1.163,97092.61,11234.337,97092.61,1.1232000000000002,,,107394.034,95656.411,0.0289999999999999,0.0454999999999999,0.0331305612012222,0.0328614800151904,0.0005381623720637,15.019762845849783,19.56521739130432,53.35629946037714,16.18381618381619
20241029,1.163,1.178,1.158,1.161,96487.84,11229.306,96487.84,1.1304,,,102706.964,94941.892,0.0277999999999999,0.0450999999999999,0.0327079528529745,0.0328307745827472,-0.0002456434595453,19.86455981941309,16.930022573363395,48.115464450636566,14.159292035398252
20241030,1.157,1.172,1.147,1.159,114303.01,13275.274,114303.01,1.1366,,,103945.04,93768.87649999998,0.0275999999999999,0.0442999999999999,0.031844565083231,0.032633532682844,-0.0015779351992258,20.75471698113208,17.688679245282987,43.30920032406245,11.980676328502437
20241031,1.162,1.166,1.149,1.152,107500.0,12415.749,107500.0,1.142,,,106896.638,96742.548,0.0266999999999999,0.0437499999999999,0.0302468160888937,0.0321561893640539,-0.0038187465503203,22.797927461139903,10.362694300518106,41.75891603124086,10.344827586206897
20241101,1.146,1.158,1.132,1.142,86190.09,9862.925,86190.09,1.14485,,,100314.71,96764.9225,0.0231999999999999,0.0422499999999999,0.0278526045851947,0.0312954724082821,-0.0068857356461747,23.280423280423275,15.079365079365084,39.028795519711785,5.2534562211981495
20241104,1.148,1.163,1.148,1.161,91777.01,10622.198,91777.01,1.14325,,,99251.59,96464.8565,0.0223999999999999,0.0378499999999999,0.0271750587679353,0.0304713896802127,-0.0065926618245548,25.34059945504089,13.623978201634843,37.16881011857925,-2.6823134953897765
