trade_date,open,high,low,close,volume,amount,vol,ma20,ma60,ma200,ma5_vol,ma20_vol,atr10,atr20,dif,dea,macd_bar,plus_di,minus_di,adx,ret_20d
20170901,1.015,1.053,1.015,1.036,3231687.0,331559.089,3231687.0,,,,,,,,0.0,0.0,0.0,,,,
20170904,1.048,1.065,1.043,1.056,681439.0,71743.578,681439.0,,,,,,,,0.0015954415954417,0.0003190883190883,0.0025527065527068,,,,
20170905,1.052,1.059,1.031,1.055,264359.0,27697.91,264359.0,,,,,,,,0.0027474776990448,0.0008047661950796,0.0038854230079303,,,,
20170906,1.039,1.09,1.039,1.064,579107.0,61897.494,579107.0,,,,,,,,0.0043367085186878,0.0015111546598012,0.0056511077177731,,,,
20170907,1.064,1.064,1.045,1.046,267597.0,28244.442,267597.0,,,,1004837.8,,,,0.0040965137646338,0.0020282264807677,0.004136574567732,,,,
20170908,1.047,1.07,1.047,1.058,433122.0,45988.866,433122.0,,,,445124.8,,,,0.0048189080312337,0.0025863627908609,0.0044650904807455,,,,
20170911,1.051,1.093,1.051,1.091,388452.0,41760.785,388452.0,,,,386527.4,,,,0.0079624487468747,0.0036615799820637,0.008601737529622,,,,
20170912,1.095,1.126,1.075,1.092,495983.0,54629.847,495983.0,,,,432852.2,,,,0.0104143686950624,0.0050121377246634,0.0108044619407978,,,,
20170913,1.078,1.089,1.071,1.088,258596.0,27945.071,258596.0,,,,368750.0,,,,0.011897618014069,0.0063892337825446,0.0110167684630489,,,,
20170914,1.083,1.085,1.066,1.07,194558.0,20901.009,194558.0,,,,354142.2,,,,0.0114882251099965,0.0074090320480349,0.0081583861239231,,,,
20170915,1.067,1.07,1.04,1.043,362899.0,38039.816,362899.0,,,,340097.6,,0.0317,,0.0088827095856092,0.0077037675555498,0.0023578840601187,,,,
20170918,1.044,1.055,1.036,1.048,253057.0,26513.277,253057.0,,,,313018.6,,0.0307,,0.0071389842079769,0.0075908108860352,-0.0009036533561165,,,,
20170919,1.048,1.053,1.037,1.042,260520.0,27200.46,260520.0,,,,265926.0,,0.0295,,0.0052128291775475,0.0071152145443377,-0.0038047707335804,,,,
20170920,1.041,1.068,1.04,1.067,313438.0,33186.195,313438.0,,,,276894.4,,0.0272,,0.0056386298895749,0.0068198976133851,-0.0023625354476203,,,,
20170921,1.068,1.068,1.038,1.039,144875.0,15158.872,144875.0,,,,266957.8,,0.0283,,0.0036743583119376,0.0061907897530956,-0.005032862882316,29.268292682926827,12.926829268292655,,
