trade_date,open,high,low,close,volume,amount,vol,ma20,ma60,ma200,ma5_vol,ma20_vol,atr10,atr20,dif,dea,macd_bar,plus_di,minus_di,adx,ret_20d
20190906,1.05,1.08,1.033,1.053,4859951.66,510408.086,4859951.66,,,,,,,,0.0,0.0,0.0,,,,
20190909,1.069,1.133,1.057,1.123,4614145.77,500161.627,4614145.77,,,,,,,,0.0055840455840456,0.0011168091168091,0.008934472934473,,,,
20190910,1.133,1.135,1.078,1.088,8367766.35,915766.606,8367766.35,,,,,,,,0.0071033514338358,0.0023141175802144,0.0095784677072428,,,,
20190911,1.094,1.095,1.067,1.072,4225866.3,455977.397,4225866.3,,,,,,,,0.0069363876245964,0.0032385715890908,0.0073956320710111,,,,
20190912,1.075,1.083,1.069,1.082,2306155.0,248350.009,2306155.0,,,,4874777.016,,,,0.0075242491686442,0.0040957071050015,0.0068570841272853,,,,
20190916,1.085,1.095,1.071,1.085,2615752.34,283548.362,2615752.34,,,,4425937.152,,,,0.0081383942624864,0.0049042445364985,0.0064682994519757,,,,
20190917,1.08,1.08,1.048,1.056,4227280.02,448954.17,4227280.02,,,,4348564.001999999,,,,0.0062134265239011,0.005166080933979,0.0020946911798441,,,,
20190918,1.059,1.064,1.051,1.056,2063782.91,218270.659,2063782.91,,,,3087767.314,,,,0.0046344526372728,0.0050597552746377,-0.0008506052747299,,,,
20190919,1.057,1.082,1.055,1.081,2832896.55,302721.773,2832896.55,,,,2809173.364,,,,0.0053388525535922,0.0051155747304286,0.000446555646327,,,,
20190920,1.084,1.096,1.08,1.081,2841402.16,308832.888,2841402.16,,,,2916222.796,,,,0.0058298912053686,0.0052584380254166,0.001142906359904,,,,
20190923,1.076,1.082,1.065,1.082,1715097.89,183862.888,1715097.89,,,,2736091.9060000004,,0.0313,,0.0062279426709441,0.0054523389545221,0.0015512074328439,,,,
20190924,1.082,1.107,1.08,1.098,3268653.8,358410.489,3268653.8,,,,2544366.662,,0.026,,0.0077451859255011,0.0059109083487179,0.0036685551535662,,,,
20190925,1.09,1.09,1.063,1.066,2704992.8,290541.295,2704992.8,,,,2672608.6399999997,,0.0238,,0.0062929384933105,0.0059873143776364,0.0006112482313481,,,,
20190926,1.067,1.072,1.019,1.021,4701371.0,489070.671,4701371.0,,,,3046303.53,,0.0263,,0.0014936798100466,0.0050885874641185,-0.0071898153081437,,,,
20190927,1.016,1.042,1.016,1.035,1689276.9,174446.833,1689276.9,,,,2815878.4779999997,,0.0275,,-0.0011666360222546,0.0038375427668438,-0.010008357578197,27.312775330396416,24.889867841409703,,
20190930,1.03,1.04,1.014,1.019,1594632.0,162997.504,1594632.0,,,,2791785.3,,0.0277,,-0.0045139873322084,0.0021672367470334,-0.0133624481584837,17.749999999999964,28.750000000000018,,
20191008,1.02,1.024,0.999,1.0,1790299.0,180899.638,1790299.0,,,,2496114.34,,0.0265,,-0.0086007840869335,1.3632580240035726e-05,-0.0172288333343471,18.749999999999957,35.326086956521735,,
20191009,0.998,1.011,0.981,1.01,1618890.0,161721.157,1618890.0,,,,2278893.78,,0.0282,,-0.010906954945058,-0.0021704849248195,-0.0174729400404768,18.648648648648606,37.02702702702701,,
20191010,1.012,1.036,1.01,1.034,2167812.0,222600.292,2167812.0,,,,1772181.98,,0.0281,,-0.0106749582675764,-0.0038713795933709,-0.013607157348411,24.60732984293192,35.86387434554972,,
20191011,1.036,1.038,1.022,1.032,1244472.89,128180.054,1244472.89,1.0587,,,1683221.1779999998,3072524.8669999996,0.0281,,-0.0105310867023975,-0.0052033210151762,-0.0106555313744425,22.45989304812833,36.63101604278073,,
20191014,1.042,1.051,1.041,1.043,1515084.89,158405.046,1515084.89,1.0581999999999998,,,1667311.7559999998,2905281.5284999995,0.0283,0.0298,-0.0094208615535833,-0.0060468291228576,-0.0067480648614513,27.24719101123591,32.02247191011237,,-0.949667616334282
20191015,1.041,1.042,1.016,1.017,1364725.89,139592.113,1364725.89,1.0529,,,1582197.1339999998,2742810.5345,0.0283,0.02715,-0.0105177408637309,-0.0069410114710323,-0.0071534587853971,26.216216216216186,37.56756756756757,,-9.439002671415864
20191016,1.018,1.022,1.007,1.008,1180383.0,119730.95,1180383.0,1.0489000000000002,,,1494495.734,2383441.3669999996,0.0263,0.02505,-0.0119752076638324,-0.0079478507095923,-0.0080547139084801,22.067039106145216,41.340782122905054,,-7.352941176470596
20191017,1.008,1.014,1.003,1.011,730908.0,73780.151,730908.0,1.0458500000000002,,,1207114.934,2208693.452,0.0221,0.0242,-0.0127413117646091,-0.0089065429205957,-0.0076695376880268,18.41359773371101,43.05949008498585,,-5.690298507462699
20191018,1.012,1.021,0.995,0.999,1600012.0,160974.213,1600012.0,1.0417,,,1278222.7559999998,2173386.302,0.0220999999999999,0.0248,-0.0141536005983844,-0.0099559544561534,-0.0083952922844619,17.95580110497235,40.05524861878451,,-7.670979667282818
