trade_date,open,high,low,close,volume,amount,vol,ma20,ma60,ma200,ma5_vol,ma20_vol,atr10,atr20,dif,dea,macd_bar,plus_di,minus_di,adx,ret_20d
20210204,0.98,0.991,0.951,0.968,1587134.0,154098.109,1587134.0,,,,,,,,0.0,0.0,0.0,,,,
20210205,0.975,0.993,0.949,0.953,1929955.0,187187.129,1929955.0,,,,,,,,-0.0011965811965812,-0.0002393162393162,-0.00191452991453,,,,
20210208,0.951,0.963,0.92,0.962,1181278.0,111560.429,1181278.0,,,,,,,,-0.0014024886161638,-0.0004719507146857,-0.0018610758029561,,,,
20210209,0.962,0.999,0.962,0.997,1441479.0,142511.148,1441479.0,,,,,,,,0.0012441934752305,-0.0001287218767025,0.002745830703866,,,,
20210210,1.0,1.02,0.989,1.015,2734521.64,275949.063,2734521.64,,,,1774873.5280000002,,,,0.0047395233932718,0.0008449271772923,0.007789192431959,,,,
20210218,1.045,1.047,0.992,1.005,1812204.18,183132.988,1812204.18,,,,1819887.564,,,,0.0066262972789935,0.0020012011976325,0.0092501921627219,,,,
20210219,0.993,1.0,0.96,0.99,1857902.0,181670.106,1857902.0,,,,1805476.964,,,,0.006832444371465,0.002967449832399,0.0077299890781318,,,,
20210222,0.988,1.01,0.971,0.971,1637359.0,162027.504,1637359.0,,,,1896693.164,,,,0.0054004234966609,0.0034540445652514,0.0038927578628189,,,,
20210223,0.97,0.975,0.948,0.965,1119688.0,107846.773,1119688.0,,,,1832334.964,,,,0.0037382940534764,0.0035108944628964,0.00045479918116,,,,
20210224,0.961,0.967,0.907,0.918,2682099.0,249837.494,2682099.0,,,,1821850.436,,,,-0.0013558335051834,0.0025375488692804,-0.0077867647489278,,,,
20210225,0.93,0.936,0.903,0.909,1282909.0,117489.985,1282909.0,,,,1715991.4,,0.0413999999999999,,-0.0060494567092026,0.0008201477535838,-0.013739208925573,,,,
20210226,0.893,0.899,0.87,0.893,1335074.0,118342.46,1335074.0,,,,1611425.8,,0.0408999999999999,,-0.0109342104250672,-0.0015307238821463,-0.0188069730858417,,,,
20210301,0.902,0.928,0.902,0.923,1076167.0,98642.338,1076167.0,,,,1499187.4,,0.0401,,-0.0122435278899176,-0.0036732846837006,-0.017140486412434,,,,
20210302,0.93,0.935,0.908,0.92,1075153.0,99254.314,1075153.0,,,,1490280.4,,0.0391,,-0.0133691352724651,-0.0056124548014535,-0.0155133609420233,,,,
20210303,0.915,0.922,0.899,0.922,902242.0,82131.675,902242.0,,,,1134309.0,,0.0383,,-0.0139391224209287,-0.0072777883253485,-0.0133226681911603,24.1635687732342,31.784386617100356,,
20210304,0.915,0.915,0.858,0.862,2884824.0,252578.435,2884824.0,,,,1454692.0,,0.0392,,-0.0190131679370079,-0.0096248642476804,-0.0187766073786549,23.29749103942652,37.99283154121863,,
20210305,0.842,0.87,0.834,0.861,1118466.0,95437.925,1118466.0,,,,1411370.4,,0.0383,,-0.0228516575243974,-0.0122702229030238,-0.0211628692427471,23.59346642468239,37.56805807622505,,
20210308,0.864,0.87,0.813,0.814,1383493.0,116072.708,1383493.0,,,,1472835.6,,0.0401,,-0.0293478911609631,-0.0156857565546117,-0.0273242692127028,16.462346760070044,39.92994746059545,,
20210309,0.812,0.825,0.775,0.797,1237786.0,99196.308,1237786.0,,,,1505362.2,,0.0424,,-0.0354592093530192,-0.0196404471142932,-0.031637524477452,12.372881355932194,45.08474576271186,,
20210310,0.818,0.827,0.804,0.808,930252.0,75795.748,930252.0,0.92265,,,1510964.2,1560499.291,0.0394,,-0.0389656927302368,-0.0235054962374819,-0.0309203929855098,8.495575221238944,47.079646017699105,,
20210311,0.81,0.839,0.805,0.836,1249107.0,103356.098,1249107.0,0.91605,,,1183820.8,1543597.941,0.0395,0.04045,-0.0390352658294217,-0.0266114501558699,-0.0248476313471036,10.8303249097473,42.23826714801443,,-13.636363636363637
20210312,0.843,0.855,0.831,0.849,1051160.0,88811.464,1051160.0,0.91085,,,1170359.6,1499658.191,0.038,0.03945,-0.0376078912965389,-0.0288107383840037,-0.0175943058250704,12.244897959183684,43.41372912801483,,-10.912906610703043
20210315,0.849,0.85,0.808,0.818,965807.0,79425.532,965807.0,0.90365,,,1086822.4,1488884.641,0.0386999999999999,0.0394,-0.0385339324312143,-0.0307553771934458,-0.015557110475537,11.913357400722033,42.238267148014415,,-14.96881496881497
20210316,0.816,0.826,0.804,0.82,645402.0,52734.405,645402.0,0.8948,,,968345.6,1449080.791,0.0381999999999999,0.0386499999999999,-0.0386607859420715,-0.032336458943171,-0.0126486539978011,12.790697674418618,38.178294573643406,,-17.753259779338016
20210317,0.819,0.835,0.803,0.833,746144.0,61602.253,746144.0,0.8856999999999999,,,931524.0,1349661.909,0.0390999999999999,0.0386999999999999,-0.0372825568016654,-0.0333256785148699,-0.0079137565735911,14.563106796116523,37.47572815533981,,-17.931034482758612
20210318,0.833,0.846,0.832,0.843,637039.0,53534.41,637039.0,0.8775999999999999,,,809110.4,1290903.65,0.0340999999999999,0.0366499999999999,-0.0349801544061716,-0.0336565736931302,-0.0026471614260827,17.55102040816329,32.6530612244898,,-16.119402985074615
20210319,0.825,0.831,0.81,0.817,822718.0,67414.254,822718.0,0.8689499999999999,,,763422.0,1239144.45,0.0337999999999999,0.0360499999999999,-0.0348517177213126,-0.0338956024987667,-0.0019122304450918,11.680327868852478,37.29508196721311,,-17.474747474747478
20210322,0.815,0.835,0.815,0.829,651115.0,53901.185,651115.0,0.8618499999999999,,,700483.6,1189832.25,0.0300999999999999,0.0350999999999999,-0.0333966551594281,-0.033795813030899,0.0007983157429417,11.226611226611244,37.83783783783783,45.00454296264004,-14.624098867147271
20210323,0.829,0.829,0.798,0.805,1254544.0,101230.207,1254544.0,0.8538499999999999,,,822312.0,1196575.05,0.0281999999999999,0.0352999999999999,-0.0337905901304936,-0.0337947684508179,8.35664064854913e-06,11.042944785276092,38.854805725971346,48.01286028118011,-16.580310880829007
20210324,0.8,0.809,0.784,0.789,891716.0,70584.546,891716.0,0.8474,,,851426.4,1107055.9,0.0276999999999999,0.0335499999999999,-0.034990503966736,-0.0340339155540015,-0.001913176825469,12.000000000000025,36.2222222222222,49.88813217828077,-14.05228758169934
20210325,0.781,0.794,0.772,0.79,643425.0,50384.184,643425.0,0.84145,,,852703.6,1075081.7,0.0264999999999999,0.0329999999999999,-0.0354520831379603,-0.0343175490707933,-0.0022690681343339,12.385321100917457,34.63302752293574,51.6358756413025,-13.091309130913087
20210326,0.794,0.829,0.791,0.826,1727207.0,140951.697,1727207.0,0.8381000000000001,,,1033601.4,1094688.35,0.0279999999999999,0.0329999999999999,-0.032537912025524,-0.0339616216617394,0.0028474192724309,21.29186602870816,31.10047846889949,50.00062952379652,-7.502799552071671
20210329,0.824,0.827,0.814,0.819,663494.0,54532.651,663494.0,0.8329000000000001,,,1036077.2,1074054.7,0.0250999999999999,0.0318999999999999,-0.0304423316721846,-0.0332577636638285,0.0056308639832876,23.359580052493463,24.14698162729656,46.05243703602548,-11.267605633802823
