trade_date,open,high,low,close,volume,amount,vol,ma20,ma60,ma200,ma5_vol,ma20_vol,atr10,atr20,dif,dea,macd_bar,plus_di,minus_di,adx,ret_20d
20210525,0.991,1.004,0.987,1.003,6042538.0,604353.039,6042538.0,,,,,,,,0.0,0.0,0.0,,,,
20210526,1.005,1.009,1.001,1.004,4500254.0,452312.285,4500254.0,,,,,,,,7.97720797720558e-05,1.595441595441116e-05,0.0001276353276352,,,,
20210527,1.001,1.009,1.0,1.005,3436619.0,345241.07,3436619.0,,,,,,,,0.0002211345687128,5.6990446506102194e-05,0.0003282882444135,,,,
20210528,1.01,1.01,0.988,0.991,3176193.0,317821.834,3176193.0,,,,,,,,-0.0007874405133843,-0.0001118957454719,-0.0013510895358246,,,,
20210531,0.995,1.001,0.99,0.998,2679862.0,266740.253,2679862.0,,,,3967093.2,,,,-0.0010102564265557,-0.0002915678816887,-0.0014373770897339,,,,
20210601,1.009,1.033,1.003,1.03,8867797.0,905461.57,8867797.0,,,,4532145.0,,,,0.0013793921477578,4.262412420058553e-05,0.0026735360471145,,,,
20210602,1.035,1.039,1.021,1.022,2988245.0,306999.3,2988245.0,,,,4229743.2,,,,0.0025977277299378,0.000553644845348,0.0040881657691795,,,,
20210603,1.024,1.032,1.014,1.016,2477165.0,254073.91,2477165.0,,,,4037852.4,,,,0.0030440279412762,0.0010517214645336,0.0039846129534851,,,,
20210604,1.009,1.02,1.005,1.01,3287160.0,332870.342,3287160.0,,,,4060045.8,,,,0.0028803710932787,0.0014174513902826,0.0029258394059921,,,,
20210607,1.014,1.014,0.997,1.004,2120410.0,212488.01,2120410.0,,,,3948155.4,,,,0.0022406926956368,0.0015820996513535,0.0013171860885666,,,,
20210608,1.006,1.009,0.99,0.993,2745917.0,273466.956,2745917.0,,,,2723779.4,,0.0171999999999999,,0.0008364923248842,0.0014329781860596,-0.0011929717223508,,,,
20210609,0.993,0.998,0.989,0.992,1370824.0,136143.95,1370824.0,,,,2400295.2,,0.0172999999999999,,-0.0003529694165871,0.0010757886655303,-0.0028575161642348,,,,
20210610,0.995,1.001,0.99,0.991,2784270.0,276852.851,2784270.0,,,,2461716.2,,0.0174999999999999,,-0.001360633522679,0.0005885042278884,-0.0038982755011349,,,,
20210611,0.996,1.003,0.992,0.992,1858128.0,185023.927,1858128.0,,,,2175909.8,,0.0164999999999999,,-0.0020548360727774,5.983616775526646e-05,-0.0042293444810654,,,,
20210615,0.998,1.001,0.982,0.991,1908797.0,189219.939,1908797.0,,,,2133587.2,,0.0172999999999999,,-0.0026550821040766,-0.0004831474866111,-0.004343869234931,21.52466367713001,24.663677130044817,,
20210616,0.987,0.989,0.979,0.98,1608188.0,158002.393,1608188.0,,,,1906041.4,,0.0149999999999999,,-0.0039725958653045,-0.0011810371623497,-0.0055831174059094,18.94273127753305,25.55066079295152,,
20210617,0.974,0.986,0.972,0.986,2310474.0,227082.215,2310474.0,,,,2093971.4,,0.0145999999999999,,-0.0044809317652373,-0.0018410160829273,-0.00527983136462,18.534482758620683,27.58620689655174,,
20210618,0.994,1.012,0.994,1.004,3134824.0,315035.875,3134824.0,,,,2164082.2,,0.0153999999999999,,-0.0033922384473471,-0.0021512605558112,-0.0024819557830717,29.237288135593246,22.03389830508475,,
20210621,0.997,1.003,0.992,0.998,2110009.0,210340.493,2110009.0,,,,2214458.4,,0.0150999999999999,,-0.0029792480877768,-0.0023168580622043,-0.0013247800511448,29.11392405063292,22.78481012658228,,
20210622,1.001,1.002,0.984,0.987,2760246.0,273045.566,2760246.0,0.99985,,,2384748.2,3108396.0,0.0151999999999999,,-0.0034992214745775,-0.002553330744679,-0.0018917814597971,16.81818181818179,28.181818181818173,,
20210623,0.991,1.01,0.987,1.008,2825497.0,282583.684,2825497.0,1.0001,,,2628210.0,2947543.95,0.0155999999999999,0.0163999999999999,-0.0021915171881727,-0.0024809680333777,0.0005789016904099,17.333333333333307,27.55555555555555,,0.4985044865403853
20210624,1.01,1.017,1.007,1.01,2357248.0,238531.759,2357248.0,1.0004,,,2637564.8,2840393.65,0.0156999999999999,0.0164999999999999,-0.000982443833432,-0.0021812631933886,0.0023976387199131,21.19815668202758,25.345622119815708,,0.5976095617529875
20210625,1.018,1.032,1.017,1.03,3119933.0,320032.615,3119933.0,1.00165,,,2634586.6,2824559.35,0.0167999999999999,0.0171499999999999,0.0015714733970164,-0.0014307158753076,0.0060043785446481,27.23214285714286,20.53571428571428,,2.4875621890547484
