trade_date,open,high,low,close,volume,amount,vol,ma20,ma60,ma200,ma5_vol,ma20_vol,atr10,atr20,dif,dea,macd_bar,plus_di,minus_di,adx,ret_20d
20130418,100.152,100.153,100.086,100.093,118753.21,1189105.644,118753.21,,,,,,,,0.0,0.0,0.0,,,,
20130419,100.09,100.145,100.051,100.133,34053.01,340882.162,34053.01,,,,,,,,0.003190883190882232,0.0006381766381764464,0.0051054131054115715,,,,
20130422,100.001,100.106,100.001,100.084,14584.05,145960.763,14584.05,,,,,,,,0.001745667648805238,0.0008596748403022048,0.0017719856170060665,,,,
20130423,100.085,100.095,100.001,100.029,13426.31,134312.419,13426.31,,,,,,,,-0.0037939817662078212,-7.105648099980042e-05,-0.007445850570416042,,,,
20130424,100.04,100.092,100.04,100.088,9104.91,91107.794,9104.91,,,,37984.298,,,,-0.003384373965815257,-0.0007337199779628918,-0.0053013079757047304,,,,
20130425,100.088,100.104,100.01,100.099,6413.8,64174.871,6413.8,,,,15516.416000000001,,,,-0.002147394931711233,-0.0010164549687125602,-0.0022618799259973453,,,,
20130426,100.176,100.18,100.13,100.161,11982.82,120024.71,11982.82,,,,11102.378,,,,0.003792088869161603,-5.4746201137727575e-05,0.007693670140598661,,,,
20130502,100.168,100.219,100.168,100.218,6808.36,68212.749,6808.36,,,,9547.24,,,,0.012949324452520727,0.0025460679295939634,0.020806513045853528,,,,
20130503,100.21,100.255,100.204,100.254,5576.25,55894.937,5576.25,,,,7977.228,,,,0.0228480209984383,0.006606458543362831,0.03248312491015094,,,,
20130506,100.226,100.263,100.213,100.262,13929.23,139653.534,13929.23,,,,8942.092,,,,0.03098121036063617,0.0114814089068175,0.038999602907637335,,,,
20130507,100.251,100.263,100.251,100.263,6431.49,64483.119,6431.49,,,,8945.630000000001,,0.0728999999999985,,0.03708007712178585,0.01660114254981117,0.04095786914394935,,,,
20130508,100.263,100.266,100.26,100.266,2393.89,24002.191,2393.89,,,,7027.844,,0.06409999999999912,,0.04167514279366458,0.021615942598581853,0.04011840039016545,,,,
20130509,100.26,100.27,100.26,100.269,5991.19,60072.553,5991.19,,,,6864.410000000001,,0.05189999999999913,,0.04503965130817278,0.02630068434050004,0.03747793393534548,,,,
