trade_date,open,high,low,close,volume,amount,ts_code,pre_close,change,pct_chg,vol,ma20,ma60,ma200,ma5_vol,ma20_vol,atr10,atr20,dif,dea,macd_bar,plus_di,minus_di,adx,ret_20d
20210624,1.041,1.045,1.018,1.025,2845498.71,293650.504,159755.SZ,1.037,-0.012,-1.1572,2845498.71,,,,,,,,0.0,0.0,0.0,,,,
20210625,1.03,1.049,1.02,1.045,1729596.46,179448.375,,,,,1729596.46,,,,,,,,0.0015954415954415,0.0003190883190883,0.0025527065527064,,,,
20210628,1.047,1.08,1.047,1.069,1284561.01,137355.838,159755.SZ,1.045,0.024,2.2967,1284561.01,,,,,,,,0.0047417796933466,0.0012036265939399,0.0070763061988133,,,,
20210629,1.082,1.096,1.066,1.074,1020277.03,109975.187,159755.SZ,1.069,0.005,0.4677,1020277.03,,,,,,,,0.00755168242312,0.002473237759776,0.0101568893266881,,,,
20210630,1.075,1.103,1.063,1.099,1194320.97,130218.304,159755.SZ,1.074,0.025,2.3277,1194320.97,,,,1614850.836,,,,0.0116614161011692,0.0043108734280546,0.0147010853462291,,,,
20210701,1.1,1.108,1.067,1.077,1129046.56,122213.765,,,,,1129046.56,,,,1271560.406,,,,0.0129934135286873,0.0060473814481811,0.0138920641610122,,,,
20210702,1.069,1.092,1.061,1.08,938795.95,101192.673,,,,,938795.95,,,,1113400.304,,,,0.0141282444074699,0.0076635540400389,0.012929380734862,,,,
20210705,1.079,1.116,1.071,1.116,1168934.6,128927.854,,,,,1168934.6,,,,1090275.022,,,,0.0177281461568583,0.0096764724634028,0.016103347386911,,,,
20210706,1.121,1.156,1.09,1.121,2029531.44,228181.735,,,,,2029531.44,,,,1292125.904,,,,0.020745412243623,0.0118902604194468,0.0177103036483523,,,,
20210707,1.106,1.184,1.093,1.184,2274427.86,263138.367,,,,,2274427.86,,,,1508147.282,,,,0.0278985932262036,0.0150919269807982,0.0256133324908109,,,,
20210708,1.2,1.229,1.19,1.211,1623010.33,196936.491,,,,,1623010.33,,,,1606940.0359999998,,0.0453,,0.0353388507683827,0.0191413117383151,0.0323950780601351,,,,
20210709,1.205,1.247,1.184,1.24,2141654.84,260077.234,,,,,2141654.84,,,,1847511.814,,0.0487,,0.043078780742815,0.0239288055392151,0.0382999504071998,,,,
20210712,1.266,1.314,1.258,1.305,2781924.07,357814.786,159755.SZ,1.24,0.065,5.2419,2781924.07,,,,2170109.7079999996,,0.0526,,0.0538370873524947,0.029910461901871,0.0478532509012473,,,,
20210713,1.306,1.31,1.278,1.305,2110876.51,273135.697,159755.SZ,1.305,0.0,0.0,2110876.51,,,,2186378.722,,0.0528,,0.0616524319913891,0.0362588559197746,0.0507871521432289,,,,
20210714,1.281,1.288,1.241,1.243,2527532.18,318594.71,159755.SZ,1.305,-0.062,-4.751,2527532.18,,,,2236999.586,,0.0552,,0.0621271044920457,0.0414325056342288,0.0413891977156337,41.54518950437316,6.2682215743440075,,
20210715,1.232,1.269,1.215,1.262,2070740.78,258017.088,,,,,2070740.78,,,,2326545.676,,0.0565,,0.0633066672262689,0.0458073379526368,0.0349986585472641,39.52180028129394,9.704641350210958,,
20210716,1.248,1.27,1.21,1.212,1758910.32,217487.066,159755.SZ,1.262,-0.05,-3.962,1758910.32,,,,2249996.772,,0.0594,,0.0595207785738651,0.0485500260768825,0.0219415049939652,33.96739130434781,10.05434782608696,,
20210719,1.2,1.232,1.175,1.187,2048405.4,245574.855,159755.SZ,1.212,-0.025,-2.0627,2048405.4,,,,2103293.038,,0.0605999999999999,,0.053882025030542,0.0496164258676144,0.0085311983258552,30.668414154652663,14.285714285714276,,
20210720,1.178,1.215,1.17,1.212,1355977.44,163132.319,159755.SZ,1.187,0.025,2.1061,1355977.44,,,,1952313.224,,0.0585,,0.0508444600033737,0.0498620326947663,0.0019648546172148,29.557291666666657,14.843750000000004,,
20210721,1.223,1.283,1.223,1.28,2121571.25,266999.389,159755.SZ,1.212,0.068,5.6106,2121571.25,1.16735,,,1871121.038,1807779.6855,0.0565,,0.0533096787427331,0.0505515619043596,0.0055162336767469,36.340852130325786,14.285714285714294,,
20210722,1.289,1.302,1.261,1.288,1770858.4,226431.112,159755.SZ,1.28,0.008,0.625,1770858.4,1.1805,,,1811144.5619999997,1754047.67,0.0561,0.0507,0.0552717768576989,0.0514956048950275,0.0075523439253427,38.24257425742573,13.366336633663376,,25.658536585365876
20210723,1.288,1.32,1.269,1.28,1783629.14,230856.578,,,,,1783629.14,1.19225,,,1816088.326,1756749.304,0.0549,0.0518,0.0555409787784533,0.0523046796717127,0.0064725982134812,37.2235872235872,13.267813267813274,,22.48803827751198
20210726,1.272,1.289,1.225,1.264,1896408.96,239223.457,159755.SZ,1.28,-0.016,-1.25,1896408.96,1.202,,,1785689.038,1787341.7015,0.0538999999999999,0.05325,0.0538425930607713,0.0526122623495244,0.0024606614224937,32.38916256157636,18.719211822660085,,18.24134705332088
20210727,1.263,1.294,1.183,1.187,2738435.82,339165.908,,,,,2738435.82,1.20765,,,2062180.714,1873249.641,0.0617999999999999,0.0573,0.0457559080334049,0.0512409914863005,-0.0109701669057912,28.245192307692307,23.31730769230768,,10.521415270018618
20210728,1.171,1.226,1.139,1.185,2190176.19,258657.203,159755.SZ,1.187,-0.002,-0.1685,2190176.19,1.21195,,,2075901.702,1923042.402,0.0641,0.05965,0.0387392071369394,0.0487406346164283,-0.0200028549589777,21.7391304347826,27.23112128146452,,7.825295723384906
20210729,1.226,1.267,1.21,1.267,2192499.53,271427.575,159755.SZ,1.185,0.082,6.9198,2192499.53,1.22145,,,2160229.9280000003,1976215.0505,0.0669,0.0617,0.0393416299999715,0.0468608336931369,-0.0150384073863307,23.852183650615892,26.65173572228444,,17.64159702878365
20210730,1.268,1.295,1.247,1.267,1995418.4,253097.567,159755.SZ,1.267,0.0,0.0,1995418.4,1.2308,,,2202587.78,2029046.173,0.0656999999999999,0.06255,0.0393652760607519,0.0453617221666599,-0.0119928922118161,20.06920415224914,27.450980392156875,,17.314814814814806
20210802,1.291,1.331,1.25,1.292,2563709.6,331369.591,,,,,2563709.6,1.2395999999999998,,,2336047.908,2098784.923,0.0680999999999999,0.0643499999999999,0.0409294970364544,0.0444752771406188,-0.0070915602083288,22.92576419213975,25.98253275109171,33.736514428767016,15.77060931899641
20210803,1.293,1.294,1.234,1.24,1961265.97,246069.785,,,,,1961265.97,1.2455500000000002,,,2180613.938,2095371.6495,0.0695999999999999,0.06405,0.0375404451281136,0.0430883107381178,-0.0110957312200083,23.026315789473685,23.79385964912282,28.5835756042968,10.615521855486175
20210804,1.237,1.35,1.237,1.35,3754950.22,490467.441,159755.SZ,1.24,0.11,8.871,3754950.22,1.25385,,,2493568.744,2169397.7674999996,0.0737999999999999,0.06515,0.0432323224634234,0.0431171130831789,0.000230418760489,27.394438722966015,19.67044284243049,25.42928631746609,14.020270270270284
20210805,1.335,1.349,1.316,1.337,1695011.55,225532.393,,,,,1695011.55,1.26015,,,2394071.1480000005,2172997.8285,0.0730999999999999,0.0645999999999999,0.0461620574416472,0.0437261019548726,0.0048719109735492,28.14814814814815,19.68253968253968,22.81343827388943,10.40462427745663
20210806,1.374,1.403,1.345,1.363,2389045.86,328069.502,,,,,2389045.86,1.2663,,,2472796.64,2185367.3795000003,0.0745999999999999,0.0647499999999999,0.0500054445904933,0.0449819704819967,0.0100469482169932,33.542976939203356,15.828092243186584,22.773292227169694,9.91935483870967
20210809,1.337,1.337,1.28,1.316,3226566.24,419284.315,,,,,3226566.24,1.26685,,,2605367.9680000003,2207599.4880000004,0.0764999999999999,0.0651999999999999,0.0486974949824328,0.0457250753820839,0.0059448392006976,32.25806451612904,21.27016129032257,21.8725405883098,0.8429118773946476
20210810,1.305,1.33,1.257,1.291,2922854.97,377300.391,159755.SZ,1.316,-0.025,-1.8997,2922854.97,1.26615,,,2797685.768,2248198.4110000003,0.0726999999999999,0.0672499999999999,0.0451234889364315,0.0456047580929535,-0.0009625383130438,25.352112676056365,23.541247484909455,19.025351107456963,-1.072796934865905
20210811,1.288,1.325,1.273,1.317,2553561.87,333004.965,,,,,2553561.87,1.26985,,,2557408.098,2249499.8955,0.0692,0.06665,0.0438831880293204,0.0452604440802268,-0.0027545121018128,23.184079601990064,23.28358208955224,15.597686386984948,5.953338696701516
20210812,1.313,1.34,1.29,1.328,2029705.09,266643.409,,,,,2029705.09,1.27315,,,2624346.806,2247448.1110000005,0.066,0.06645,0.0432888418709931,0.0448661236383801,-0.003154563534774,22.90836653386456,23.306772908366536,12.270315922060997,5.229793977813002
20210813,1.312,1.377,1.308,1.322,2411296.59,323475.322,159755.SZ,1.328,-0.006,-0.4518,2411296.59,1.27865,,,2628796.9520000005,2280067.4245,0.0681,0.0669,0.0418512334350271,0.0442631455977095,-0.0048238243253647,26.461843409316167,18.830525272547092,11.563317876738092,9.07590759075909
20210816,1.295,1.307,1.248,1.256,2888098.2,365441.547,159755.SZ,1.322,-0.066,-4.9924,2888098.2,1.2821,,,2561103.344,2322052.0645000003,0.0674,0.06775,0.0349830076412074,0.0424071180064091,-0.0148482207304034,27.46913580246915,21.399176954732532,11.767885239200188,5.812973883740513
20210817,1.25,1.273,1.23,1.236,2556041.8,319904.51,,,,,2556041.8,1.2833,,,2487740.71,2382055.2824999997,0.0657,0.06765,0.0276078107071184,0.039447256546551,-0.023678891678865,28.771551724137943,19.61206896551726,12.319028411536877,1.980198019801982
20210818,1.242,1.276,1.233,1.25,2081333.99,260682.854,159755.SZ,1.236,0.014,1.1327,2081333.99,1.2818,,,2393295.134,2380043.4195,0.0587,0.06625,0.0226317127022668,0.0360841477776941,-0.0269048701508546,25.759280089988785,20.47244094488191,12.739905973236937,-2.34375
20210819,1.245,1.31,1.235,1.296,2790910.39,355557.369,,,,,2790910.39,1.2822,,,2545536.194,2431046.0190000003,0.0628,0.0679499999999999,0.0221446648329126,0.0332962511887378,-0.0223031727116504,25.65502183406117,19.86899563318779,12.53818108407753,0.6211180124223503
20210820,1.28,1.311,1.261,1.282,2357520.63,302312.644,159755.SZ,1.296,-0.014,-1.0802,2357520.63,1.2823,,,2534781.0019999994,2459740.5935,0.0612,0.0678999999999999,0.0203939046522743,0.0307157818814451,-0.0206437544583417,22.59887005649719,20.56497175141244,12.428326932993013,0.1562499999999911
20210823,1.287,1.315,1.266,1.306,1959614.79,253457.355,159755.SZ,1.282,0.024,1.8721,1959614.79,1.2844000000000002,,,2349084.32,2462900.885,0.0578,0.0671499999999999,0.0207043471927739,0.0287134949437109,-0.0160182955018739,23.340961098398186,18.993135011441662,13.044821647848382,3.322784810126578
20210824,1.312,1.366,1.309,1.348,2113740.03,284314.7,159755.SZ,1.306,0.042,3.2159,2113740.03,1.29245,,,2260623.966,2431666.0955,0.0564999999999999,0.0645999999999999,0.0240620517792877,0.0277832063108262,-0.007442309063077,24.238733252131578,20.219244823386127,12.518372886034976,13.56360572872788
20210825,1.345,1.35,1.311,1.344,1541336.88,205013.853,159755.SZ,1.348,-0.004,-0.2967,1541336.88,1.3004000000000002,,,2152624.544,2399224.13,0.0552,0.0622,0.0260994322755103,0.0274464515037631,-0.0026940384565054,24.09200968523005,20.096852300242144,11.899942946475203,13.417721518987346
20210826,1.346,1.366,1.318,1.322,1486267.48,198203.71,159755.SZ,1.344,-0.022,-1.6369,1486267.48,1.30315,,,1891695.962,2363912.5275,0.055,0.0605,0.0256432553733996,0.0270858122776904,-0.0028851138085815,19.925742574257452,20.544554455445557,9.446224943175007,4.340962904498835
20210827,1.316,1.355,1.303,1.347,1604404.58,213911.183,159755.SZ,1.322,0.025,1.8911,1604404.58,1.30715,,,1741072.752,2344361.8365,0.0533,0.0607,0.0269879229814509,0.0270662344184425,-0.0001566228739831,20.720720720720745,14.929214929214965,9.140380685791856,6.314127861089203
20210830,1.34,1.395,1.331,1.366,1923386.21,263209.64,159755.SZ,1.347,0.019,1.4105,1923386.21,1.31085,,,1733827.0359999998,2312345.6670000004,0.0523,0.05985,0.0292495523270015,0.0275028980001543,0.0034933086536944,26.17187500000003,12.10937500000002,11.499737126780945,5.727554179566563
20210831,1.36,1.363,1.331,1.35,1331718.82,178889.838,,,,,1331718.82,1.31635,,,1577422.7940000002,2280868.3095,0.0515,0.0586,0.0294118026424385,0.0278846789286111,0.0030542474276548,26.7643142476698,12.383488681757678,14.10834863501226,8.870967741935498
20210901,1.358,1.362,1.266,1.29,2028587.78,264220.552,,,,,2028587.78,1.3133500000000002,,,1674872.974,2194550.1875,0.0568,0.05775,0.0244174198110296,0.0271912271050948,-0.0055476145881304,23.337515683814317,19.824341279799256,14.628167629169669,-4.444444444444451
20210902,1.287,1.312,1.28,1.304,1425050.42,185104.636,,,,,1425050.42,1.3117,,,1662629.5620000002,2181052.131,0.0525,0.05765,0.0213429897315948,0.0260215796303948,-0.0093571797975999,19.60526315789476,20.78947368421053,13.634066255878135,-2.4682124158563856
