trade_date,open,high,low,close,volume,vol,ma20,ma60,ma200,ma5_vol,ma20_vol,atr10,atr20,dif,dea,macd_bar,plus_di,minus_di,adx,ret_20d,amount
20211202,1.002,1.004,0.978,0.98,66997.0,66997.0,0.99015,0.9715666666666666,0.9555349999999998,70905.0,52741.45,0.0149,0.0144999999999999,0.0037775950804916,0.0052318528475739,-0.0029085155341645,24.154589371980716,25.60386473429956,38.346885856052154,0.512820512820511,
20211203,0.979,0.989,0.979,0.984,36805.0,36805.0,0.99025,0.9719833333333334,0.955655,67737.8,50700.2,0.015,0.0142499999999999,0.0032029677453186,0.0048260758271229,-0.0032462161636084,19.607843137254925,25.980392156862777,35.128482287862354,0.2036659877800328,
20211206,0.986,0.986,0.964,0.966,83325.0,83325.0,0.9898,0.9722666666666666,0.955775,77200.6,50862.0,0.0157,0.0148499999999999,0.0012803626508633,0.004116933191871,-0.0056731410820152,18.69158878504674,31.775700934579454,31.027953187333253,-0.9230769230769263,
20211207,0.968,0.97,0.96,0.967,89317.0,89317.0,0.98875,0.9724333333333334,0.95599,80179.6,50899.35,0.0157,0.0145499999999999,-0.0001607708294177,0.0032613923876132,-0.006844326434062,18.69158878504674,33.64485981308413,26.54703038342908,-2.1255060728744946,
20211208,0.968,0.992,0.968,0.991,81264.0,81264.0,0.9889,0.9726166666666668,0.956285,71541.6,53347.15,0.0172,0.0152999999999999,0.0006264980487599,0.0027344135198425,-0.0042158309421653,28.703703703703702,26.851851851851855,22.92412176052046,0.3036437246963563,
20211209,0.99,1.009,0.987,1.0,138939.0,138939.0,0.98935,0.9729166666666668,0.95647,85930.0,58626.2,0.0184,0.0155999999999999,0.0019541132889417,0.0025783534736624,-0.0012484803694412,34.49781659388643,25.327510917030583,20.296678267445227,0.908173562058523,
20211210,0.999,1.0,0.989,0.994,28200.0,28200.0,0.98915,0.97305,0.9565,84209.0,58595.95,0.018,0.0153499999999999,0.0024933661034552,0.0025613559996209,-0.0001359797923314,31.11111111111108,25.777777777777793,17.292851736832976,-0.4008016032064132,
20211213,0.997,1.009,0.995,1.005,51997.0,51997.0,0.9892,0.9735833333333334,0.956565,77943.4,58370.8,0.0181999999999999,0.0154499999999999,0.0037649360737612,0.002802072014449,0.0019257281186244,34.34782608695646,24.347826086956545,15.13676708074832,0.0996015936254979,
20211214,1.005,1.011,1.0,1.009,99564.0,99564.0,0.98965,0.9741166666666666,0.956635,79992.8,58410.25,0.0169999999999999,0.0153999999999999,0.0050373634171774,0.0032491302949947,0.0035764662443653,35.06493506493502,22.07792207792211,14.069976728243676,0.8999999999999897,
20211215,1.01,1.014,1.003,1.004,37187.0,37187.0,0.98945,0.9747333333333332,0.956755,71177.4,56776.05,0.0164999999999999,0.0154499999999999,0.005578013177208,0.0037149068714373,0.0037262126115413,36.20689655172413,21.12068965517243,14.610390262078267,-0.3968253968253954,
20211216,1.01,1.01,0.999,1.005,59412.0,59412.0,0.99025,0.9754333333333332,0.956875,55272.0,58544.7,0.0147999999999999,0.01485,0.0060178041495715,0.0041754863270642,0.0036846356450146,36.84210526315788,17.543859649122776,16.95190228100966,1.6177957532861331,
20211217,1.005,1.007,0.993,0.994,32537.0,32537.0,0.99025,0.9760833333333332,0.957015,56139.4,59281.6,0.0151999999999999,0.0150999999999999,0.0054162978840492,0.0044236486384612,0.0019852984911761,36.681222707423586,17.903930131004344,18.41698164608902,0.0,
20211220,0.997,1.002,0.976,0.977,53613.0,53613.0,0.9892,0.9766333333333334,0.95715,56462.6,60733.05,0.0155999999999999,0.0156499999999999,0.0035271827428674,0.0042443554593424,-0.00143434543295,28.01724137931033,24.999999999999982,18.26168795832069,-2.104208416833664,
20211221,0.982,0.992,0.982,0.992,51282.0,51282.0,0.98915,0.97735,0.957415,46806.2,62479.95,0.0160999999999999,0.0158999999999999,0.0032034921594017,0.0040361827993543,-0.0016653812799051,22.94372294372293,25.108225108225096,17.541771613404347,-0.1007049345417954,
20211222,0.992,1.004,0.992,0.996,12660.0,12660.0,0.98965,0.9781666666666666,0.957615,41900.8,61737.45,0.0147999999999999,0.0159999999999999,0.0032324697118498,0.0038754401818534,-0.0012859409400071,30.232558139534877,21.395348837209283,18.55637845325391,1.0141987829614507,
20211223,0.995,1.0,0.992,0.992,17071.0,17071.0,0.99005,0.9787166666666668,0.95786,33432.6,61384.9,0.0133999999999999,0.0158999999999999,0.0028992473416955,0.0036802016138218,-0.0015619085442526,30.51643192488262,21.596244131455386,18.78056577421543,0.8130081300812941,
20211224,0.992,0.998,0.985,0.987,45455.0,45455.0,0.99055,0.9790833333333332,0.95803,36016.2,61025.6,0.0135999999999999,0.0157999999999999,0.002206275429561,0.0033854163769697,-0.0023582818948172,31.862745098039213,18.627450980392133,18.80111336757856,1.0235414534288667,
20211227,0.999,0.999,0.98,0.985,25156.0,25156.0,0.99125,0.9795,0.95833,30324.8,60482.85,0.014,0.0160999999999999,0.0014786618182927,0.0030040654652343,-0.0030508072938832,30.51643192488262,18.309859154929555,18.546011326762233,1.4418125643666402,
20211228,0.986,0.993,0.986,0.99,15161.0,15161.0,0.9912,0.9800333333333332,0.95862,23100.6,57519.8,0.0137,0.0153499999999999,0.0012906037260648,0.0026613731174004,-0.0027415387826711,21.93877551020406,19.897959183673446,18.656348144416132,-0.1009081735620531,
20211229,0.986,0.986,0.975,0.977,52112.0,52112.0,0.98975,0.9807,0.95896,30991.0,53902.7,0.0141,0.0152999999999999,9.151999311063364e-05,0.0021474024925424,-0.0041117649988636,13.756613756613772,26.455026455026427,19.81709673121158,-2.882703777335982,
20211230,0.977,0.994,0.977,0.99,36886.0,36886.0,0.99025,0.9813,0.95943,34954.0,52397.15,0.0147,0.0147499999999999,0.0001880610001339,0.0017555341940607,-0.0031349463878536,17.435897435897456,25.64102564102561,20.5079980917558,1.0204081632652962,
20211231,0.99,0.995,0.988,0.995,25572.0,25572.0,0.9908,0.9817166666666668,0.959975,30977.4,51835.5,0.014,0.0145999999999999,0.0006604157948085,0.0015365105142103,-0.0017521894388034,13.903743315508088,26.73796791443846,21.54670597256893,1.117886178861793,
20220104,0.995,1.006,0.992,1.002,41648.0,41648.0,0.9926,0.9823,0.96048,34275.8,49751.65,0.0128,0.0141999999999999,0.0015813727901258,0.0015454829693934,7.177964146481671e-05,18.42105263157901,26.315789473684152,21.183833550872972,3.726708074534169,
20220105,1.002,1.008,0.991,0.996,71380.0,71380.0,0.99405,0.983,0.960985,45519.6,48854.8,0.013,0.0145499999999999,0.0018062664726092,0.0015976396700365,0.0004172536051453,17.34693877551021,25.510204081632608,20.66467852043974,2.998965873836612,
20220106,0.992,0.992,0.97,0.976,73319.0,73319.0,0.9933,0.9832166666666668,0.9615,49761.0,48457.55,0.0144,0.0145999999999999,0.0003664393979441,0.001351399615618,-0.0019699204353479,16.113744075829388,31.753554502369685,20.463921117510505,-1.5136226034308753,
20220107,0.988,0.988,0.959,0.96,69281.0,69281.0,0.9913,0.9830833333333332,0.96191,56240.0,44974.65,0.0165,0.01495,-0.0020421594713569,0.000672687798223,-0.0054296945391601,15.044247787610615,31.85840707964602,20.567425160637185,-4.0000000000000036,
20220110,0.963,0.974,0.941,0.969,49298.0,49298.0,0.99005,0.9829,0.96233,60985.2,46029.55,0.0185,0.01605,-0.0031880171670048,-9.9453194822518e-05,-0.0061771279443647,14.592274678111588,31.330472103004293,22.764392390656617,-2.515090543259557,
20220111,0.969,0.971,0.951,0.953,72902.0,72902.0,0.98745,0.9826333333333334,0.96266,67236.0,47074.8,0.0186,0.0163,-0.0053257915192417,-0.0011447208597063,-0.0083621413190707,14.285714285714285,30.672268907563023,25.046113363966366,-5.174129353233825,
20220112,0.952,0.964,0.952,0.962,28998.0,28998.0,0.9851,0.9824833333333332,0.9631,58759.6,43546.5,0.019,0.01635,-0.0062220444559601,-0.0021601855789571,-0.0081237177540061,9.243697478991598,30.672268907563023,27.658048607480563,-4.658077304261643,
20220113,0.974,0.976,0.952,0.953,54771.0,54771.0,0.98255,0.9822666666666666,0.963395,55050.0,44425.7,0.0199,0.017,-0.0075712791561702,-0.0032424042943997,-0.008657749723541,13.38582677165354,28.74015748031496,29.038868679889415,-5.079681274900405,
20220114,0.952,0.962,0.945,0.954,59431.0,59431.0,0.98,0.9822,0.96371,53080.0,44426.65,0.0199,0.0173,-0.0084623174066919,-0.0042863869168581,-0.0083518609796674,13.178294573643411,28.294573643410853,29.76994052973451,-5.074626865671639,
20220117,0.964,1.009,0.964,1.006,203280.0,203280.0,0.9806,0.983,0.96432,83876.4,52963.8,0.0247,0.01935,-0.0049158394843746,-0.0044122774303614,-0.0010071241080263,27.551020408163236,23.12925170068028,28.60742854507487,1.2072434607645954,
20220118,1.015,1.037,1.01,1.014,230271.0,230271.0,0.98245,0.9839,0.96495,115350.2,61796.7,0.0264,0.0196,-0.0014430623146461,-0.0038184344072184,0.0047507441851444,34.38485804416403,21.451104100946385,29.913556618462135,3.787103377686796,
20220119,1.011,1.019,1.005,1.016,79216.0,79216.0,0.98365,0.9848666666666668,0.965505,125393.8,63193.4,0.0261,0.01955,0.0014537638133707,-0.0027639947631006,0.0084355171529426,34.49367088607594,19.62025316455701,29.62115895764342,2.4193548387096753,
20220120,1.017,1.017,1.0,1.006,61390.0,61390.0,0.98415,0.9858666666666668,0.966035,126717.6,65629.9,0.0251999999999999,0.0198,0.0029090690269067,-0.0016293820050991,0.0090769020640118,31.962025316455694,21.202531645569643,29.706192971248868,1.0040160642570184,
20220121,1.0,1.015,0.997,1.002,91172.0,91172.0,0.98465,0.9868166666666666,0.966525,133065.8,69334.95,0.0240999999999999,0.0202999999999999,0.0036970253164076,-0.0005641005407977,0.0085222517144109,30.58103975535169,21.40672782874621,28.711058075185196,1.0080645161290258,
20220124,1.003,1.017,1.0,1.005,169527.0,169527.0,0.98555,0.9875166666666666,0.967,126315.2,75538.55,0.0224999999999999,0.0204999999999999,0.0045115548843481,0.0004510305442314,0.0081210486802335,27.575757575757592,21.21212121212125,28.38223089213808,1.8237082066869137,
20220125,1.005,1.005,0.964,0.965,151680.0,151680.0,0.98455,0.9875166666666666,0.967265,110597.0,81864.75,0.0245999999999999,0.0215999999999999,0.0019074221539956,0.0007423088661842,0.0023302265756227,25.14124293785312,29.943502824858808,27.644397297161635,-2.0304568527918843,
20220126,0.966,0.977,0.948,0.962,127805.0,127805.0,0.98315,0.9875333333333332,0.967495,120314.8,87496.95,0.0262999999999999,0.0226499999999999,-0.0003939060211125,0.0005150658887249,-0.0018179438196749,24.929971988795533,28.2913165266107,25.761720307658177,-2.8282828282828354,
20220127,0.963,0.964,0.918,0.92,147878.0,147878.0,0.9803,0.98665,0.96745,137612.4,92285.25,0.0284999999999999,0.0241999999999999,-0.005542879309062,-0.0006965231508324,-0.0096927123164591,23.796791443850285,32.08556149732624,24.26054025632917,-5.8341862845445185,
20220128,0.92,0.944,0.91,0.916,76284.0,76284.0,0.9765999999999998,0.9856666666666668,0.967445,134634.8,94255.15,0.0301999999999999,0.0250499999999999,-0.0098328967932497,-0.0025237978793159,-0.0146181978278675,23.73333333333336,29.33333333333337,22.410837805490196,-7.474747474747467,
20220207,0.93,0.935,0.898,0.904,109632.0,109632.0,0.97205,0.9843666666666666,0.9674,122655.8,98458.15,0.0283999999999999,0.0265499999999999,-0.0140392307561516,-0.004826884454683,-0.0184246926029371,22.70408163265308,31.122448979591876,20.92449582661157,-9.145728643216078,
20220208,0.904,0.911,0.885,0.91,126830.0,126830.0,0.9674499999999998,0.9832833333333332,0.967435,117685.8,102717.25,0.0278999999999999,0.0271499999999999,-0.0166961678409762,-0.0072007411319417,-0.0189908534180691,21.92118226600987,33.251231527093644,18.55674609514003,-9.181636726546904,
20220209,0.912,0.928,0.909,0.927,103483.0,103483.0,0.964,0.9822666666666666,0.96762,112821.4,104322.4,0.0283999999999999,0.0272499999999999,-0.0172314186300441,-0.0092068766315622,-0.0160490839969639,23.441396508728204,33.66583541147137,17.232126952294553,-6.927710843373491,
20220210,0.927,0.927,0.914,0.918,79541.0,79541.0,0.9611,0.9811,0.96775,99154.0,104633.5,0.0279999999999999,0.0265999999999999,-0.0181723539362365,-0.010999972092497,-0.0143447636874788,23.67758186397987,32.24181360201516,15.722606751185568,-5.942622950819665,
20220211,0.917,0.921,0.898,0.903,102645.0,102645.0,0.95825,0.9796333333333334,0.967735,104426.2,106301.7,0.0284999999999999,0.0262999999999999,-0.0198990428064871,-0.012779786235295,-0.014238513142384,12.876712328767152,39.4520547945206,18.7269287582835,-5.937499999999996,
20220214,0.899,0.903,0.885,0.893,75913.0,75913.0,0.95445,0.9778833333333332,0.96768,97682.4,107632.45,0.0285999999999999,0.0255499999999999,-0.021822812801054,-0.0145883915484468,-0.0144688425052143,5.397727272727283,44.60227272727278,22.67301797979645,-7.843137254901955,
20220215,0.895,0.902,0.892,0.9,56343.0,56343.0,0.9518,0.97615,0.96762,83585.0,106804.5,0.0255,0.0250499999999999,-0.0225229424229961,-0.0161753017233567,-0.0126952813992788,5.45977011494254,43.678160919540254,26.26533209842637,-5.561385099685201,
20220216,0.912,0.918,0.901,0.904,82197.0,82197.0,0.9489,0.97455,0.96747,79327.8,109464.45,0.0243999999999999,0.0253499999999999,-0.0224957169994692,-0.0174393847785792,-0.01011266444178,10.028653295128956,42.12034383954158,29.21535826273825,-6.029106029106024,
