trade_date,open,high,low,close,volume,amount,vol,ma20,ma60,ma200,ma5_vol,ma20_vol,atr10,atr20,dif,dea,macd_bar,plus_di,minus_di,adx,ret_20d
20050920,0.5835635359116023,0.5849447513812155,0.5794198895027625,0.5794198895027625,1618875.99,136360.02,1618875.99,,,,,,,,0.0,0.0,0.0,,,,
20050921,0.5794198895027625,0.580110497237569,0.5718232044198895,0.5732044198895028,1612451.74,134202.164,1612451.74,,,,,,,,-0.0004958209378098,-9.91641875619731e-05,-0.0007933135004957,,,,
20050922,0.5718232044198895,0.5725138121546961,0.5587016574585636,0.56146408839779,3988741.23,325000.316,3988741.23,,,,,,,,-0.001815184914774,-0.0004423683330043,-0.0027456331635393,,,,
20050923,0.56146408839779,0.56353591160221,0.5580110497237569,0.5580110497237569,1763677.0,143261.853,1763677.0,,,,,,,,-0.0031036448489022,-0.0009746236361839,-0.0042580424254365,,,,
20050926,0.5580110497237569,0.5607734806629835,0.5573204419889504,0.5607734806629835,440642.43,35690.703,440642.43,,,,1884877.678,,,,-0.0038573879719543,-0.001551176503338,-0.0046124229372326,,,,
20050927,0.5600828729281768,0.56146408839779,0.5517955801104972,0.5524861878453039,1246739.44,100156.034,1246739.44,,,,1810450.368,,,,-0.0050650632022863,-0.0022539538431277,-0.0056222187183173,,,,
20050928,0.5524861878453039,0.5552486187845305,0.5517955801104972,0.5538674033149171,813192.34,65217.737,813192.34,,,,1650598.488,,,,-0.0058433435509559,-0.0029718317846933,-0.0057430235325251,,,,
20050929,0.555939226519337,0.5593922651933703,0.5545580110497238,0.5587016574585636,1010952.38,81537.034,1010952.38,,,,1055040.718,,,,-0.0060008780400105,-0.0035776410357568,-0.0048464740085075,,,,
20050930,0.5587016574585636,0.5587016574585636,0.555939226519337,0.5580110497237569,452949.35,36553.965,452949.35,,,,792895.188,,,,-0.0061110076380292,-0.0040843143562113,-0.0040533865636359,,,,
20051010,0.5573204419889504,0.5573204419889504,0.5511049723756907,0.5517955801104972,1336578.2,107007.812,1336578.2,,,,972082.3419999998,,,,-0.0066234713362467,-0.0045921457522183,-0.0040626511680567,,,,
20051011,0.5517955801104972,0.5580110497237569,0.5511049723756907,0.5573204419889504,2348538.26,188387.038,2348538.26,,,,1192442.106,,0.0066988950276243,,-0.0065087633563837,-0.0049754692730514,-0.0030665881666645,,,,
20051012,0.5573204419889504,0.5587016574585636,0.5545580110497238,0.5566298342541437,4075308.5,328342.849,4075308.5,,,,1844865.338,,0.0062845303867403,,-0.0063998097059185,-0.0052603373596248,-0.0022789446925873,,,,
20051013,0.555939226519337,0.5580110497237569,0.5511049723756907,0.5517955801104972,3932855.53,316128.887,3932855.53,,,,2429245.968,,0.005524861878453,,-0.0066271533621024,-0.0055337005601203,-0.002186905603964,,,,
20051014,0.5511049723756907,0.5531767955801106,0.5414364640883979,0.5414364640883979,2279323.15,180482.247,2279323.15,,,,2794520.7279999997,,0.006146408839779,,-0.0075561167256947,-0.0059381837932352,-0.003235865864919,,,,
20051017,0.5421270718232044,0.5428176795580111,0.5352209944751382,0.539364640883978,1456915.14,113657.258,1456915.14,,,,2818588.116,,0.0065607734806629,,-0.0083631010784267,-0.0064231672502735,-0.0038798676563063,5.673758865248215,53.19148936170214,,
20051018,0.5386740331491713,0.5428176795580111,0.5386740331491713,0.5400552486187846,1094245.57,85640.32,1094245.57,,,,2567729.578,,0.0060082872928176,,-0.0088449565659279,-0.0069075251134044,-0.003874862905047,5.925925925925908,47.40740740740738,,
20051019,0.539364640883978,0.5462707182320442,0.5386740331491713,0.539364640883978,2181959.76,171125.027,2181959.76,,,,2189059.83,,0.0064226519337016,,-0.0091767726610098,-0.0073613746229255,-0.0036307960761685,10.399999999999944,35.99999999999998,,
20051020,0.5386740331491713,0.5462707182320442,0.5379834254143647,0.5455801104972376,2720243.56,213394.679,2720243.56,,,,1946537.436,,0.0066988950276242,,-0.0088363429924406,-0.0076563682968285,-0.0023599493912241,10.077519379844915,34.883720930232435,,
20051021,0.5441988950276243,0.5476519337016575,0.5435082872928177,0.544889502762431,693777.12,54776.403,693777.12,,,,1629428.23,,0.0068370165745856,,-0.0085240167410112,-0.007829897985665,-0.0013882375106922,11.538461538461576,33.84615384615379,,
20051024,0.544889502762431,0.544889502762431,0.5414364640883979,0.5435082872928177,395119.07,31093.936,395119.07,0.5533839779005525,,,1417069.016,1773154.288,0.0064917127071823,,-0.0082923593251766,-0.0079223902535674,-0.0007399381432185,12.396694214876076,32.23140495867754,,
20051025,0.5421270718232044,0.5435082872928177,0.5366022099447514,0.5386740331491713,1186636.53,92623.949,1186636.53,0.551346685082873,,,1435547.208,1751542.315,0.0064917127071823,0.0065953038674033,-0.0084020000356236,-0.0080183122099786,-0.0007673756512899,11.904761904761948,36.50793650793643,,-7.032181168057217
20051026,0.5386740331491713,0.5386740331491713,0.526243093922652,0.5269337016574586,1690799.45,129879.554,1690799.45,0.5490331491712708,,,1337315.146,1755459.7004999998,0.0073204419889502,0.0068024861878453,-0.0093287022492941,-0.0082803902178417,-0.0020966240629048,6.617647058823567,44.85294117647052,,-8.07228915662651
20051027,0.5269337016574586,0.5296961325966851,0.5241712707182321,0.5283149171270719,1651045.26,125840.142,1651045.26,0.5473756906077348,,,1123475.486,1638574.902,0.0071823204419889,0.0063535911602209,-0.0098382585644311,-0.0085919638871596,-0.0024925893545429,6.428571428571468,45.71428571428569,,-5.9040590405903925
20051028,0.5276243093922652,0.5310773480662984,0.5234806629834254,0.5248618784530387,1545072.75,117649.557,1545072.75,0.545718232044199,,,1293734.612,1627644.6895,0.0067679558011049,0.0064571823204419,-0.0104008227675018,-0.008953735663228,-0.0028941742085475,7.801418439716317,40.42553191489361,,-5.940594059405946
20051031,0.5248618784530387,0.5324585635359116,0.5248618784530387,0.531767955801105,2557053.34,196223.601,2557053.34,0.544267955801105,,,1726121.4659999995,1733465.235,0.0067679558011049,0.0066643646408839,-0.0101721381493498,-0.0091974161604524,-0.0019494439777947,8.450704225352156,40.14084507042252,,-5.1724137931034475
