trade_date,open,high,low,close,volume
20230925,475.73,475.73,475.73,475.73,0
20230926,474.04,474.04,474.04,474.04,0
20230927,462.68,462.68,462.68,462.68,0
20230928,447.1,447.1,447.1,447.1,0
20231009,438.0,438.0,438.0,438.0,0
20231010,449.88,449.88,449.88,449.88,0
20231011,450.42,450.42,450.42,450.42,0
20231012,451.05,451.05,451.05,451.05,0
20231013,453.99,453.99,453.99,453.99,0
20231016,460.24,460.24,460.24,460.24,0
20231017,462.61,462.61,462.61,462.61,0
20231018,466.0,466.0,466.0,466.0,0
20231019,468.95,468.95,468.95,468.95,0
20231020,474.84,474.84,474.84,474.84,0
20231023,472.47,472.47,472.47,472.47,0
20231024,473.31,473.31,473.31,473.31,0
20231025,471.0,471.0,471.0,471.0,0
20231026,474.17,474.17,474.17,474.17,0
20231027,475.8,475.8,475.8,475.8,0
20231030,476.9,476.9,476.9,476.9,0
20231031,476.86,476.86,476.86,476.86,0
20231101,475.4,475.4,475.4,475.4,0
20231102,476.32,476.32,476.32,476.32,0
20231103,476.99,476.99,476.99,476.99,0
20231106,474.63,474.63,474.63,474.63,0
20231107,471.44,471.44,471.44,471.44,0
20231108,470.5,470.5,470.5,470.5,0
20231109,467.73,467.73,467.73,467.73,0
20231110,469.46,469.46,469.46,469.46,0
20231113,468.94,468.94,468.94,468.94,0
20231114,470.78,470.78,470.78,470.78,0
20231115,471.55,471.55,471.55,471.55,0
20231116,470.88,470.88,470.88,470.88,0
20231117,471.65,471.65,471.65,471.65,0
20231120,466.35,466.35,466.35,466.35,0
20231121,466.79,466.79,466.79,466.79,0
20231122,465.69,465.69,465.69,465.69,0
20231123,465.0,465.0,465.0,465.0,0
20231124,465.02,465.02,465.02,465.02,0
20231127,469.83,469.83,469.83,469.83,0
20231128,471.31,471.31,471.31,471.31,0
20231129,474.22,474.22,474.22,474.22,0
20231130,474.04,474.04,474.04,474.04,0
20231201,474.32,474.32,474.32,474.32,0
20231204,480.45,480.45,480.45,480.45,0
20231205,473.93,473.93,473.93,473.93,0
20231206,473.7,473.7,473.7,473.7,0
20231207,474.45,474.45,474.45,474.45,0
20231208,474.1,474.1,474.1,474.1,0
20231211,469.34,469.34,469.34,469.34,0
20231212,467.76,467.76,467.76,467.76,0
20231213,466.01,466.01,466.01,466.01,0
20231214,475.03,475.03,475.03,475.03,0
20231215,474.0,474.0,474.0,474.0,0
20231218,473.82,473.82,473.82,473.82,0
20231219,473.99,473.99,473.99,473.99,0
20231220,476.6,476.6,476.6,476.6,0
20231221,475.54,475.54,475.54,475.54,0
20231222,478.66,478.66,478.66,478.66,0
20231225,479.0,479.0,479.0,479.0,0
20231226,480.49,480.49,480.49,480.49,0
20231227,482.17,482.17,482.17,482.17,0
20231228,482.19,482.19,482.19,482.19,0
20231229,479.59,479.59,479.59,479.59,0
20240102,483.66,483.66,483.66,483.66,0
20240103,481.49,481.49,481.49,481.49,0
20240104,480.4,480.4,480.4,480.4,0
20240105,480.0,480.0,480.0,480.0,0
20240108,479.0,479.0,479.0,479.0,0
20240109,478.66,478.66,478.66,478.66,0
20240110,478.08,478.08,478.08,478.08,0
20240111,478.2,478.2,478.2,478.2,0
20240112,479.18,479.18,479.18,479.18,0
20240115,483.44,483.44,483.44,483.44,0
20240116,482.7,482.7,482.7,482.7,0
20240117,477.3,477.3,477.3,477.3,0
20240118,476.0,476.0,476.0,476.0,0
20240119,479.51,479.51,479.51,479.51,0
20240122,478.39,478.39,478.39,478.39,0
20240123,478.52,478.52,478.52,478.52,0
20240124,478.0,478.0,478.0,478.0,0
20240125,475.8,475.8,475.8,475.8,0
20240126,479.26,479.26,479.26,479.26,0
20240129,479.2,479.2,479.2,479.2,0
20240130,480.15,480.15,480.15,480.15,0
20240131,480.0,480.0,480.0,480.0,0
20240201,480.0,480.0,480.0,480.0,0
20240202,483.55,483.55,483.55,483.55,0
20240205,479.11,479.11,479.11,479.11,0
20240206,478.81,478.81,478.81,478.81,0
20240207,480.08,480.08,480.08,480.08,0
20240208,480.58,480.58,480.58,480.58,0
20240209,479.99,479.99,479.99,479.99,0
20240219,479.52,479.52,479.52,479.52,0
20240220,479.66,479.66,479.66,479.66,0
20240221,479.57,479.57,479.57,479.57,0
20240222,479.32,479.32,479.32,479.32,0
20240223,477.81,477.81,477.81,477.81,0
20240226,480.57,480.57,480.57,480.57,0
20240227,481.3,481.3,481.3,481.3,0
20240228,480.1,480.1,480.1,480.1,0
