trade_date,open,high,low,close,volume,amount,ts_code,pre_close,change,pct_chg,vol,ma20,ma60,ma200,ma5_vol,ma20_vol,atr10,atr20,dif,dea,macd_bar,plus_di,minus_di,adx,ret_20d
20230103,0.99,0.998,0.98,0.992,23767047.78,2354515.298,159682.SZ,0.998,-0.006,-0.6012,23767047.78,,,,,,,,0.0,0.0,0.0,,,,
20230104,0.992,0.996,0.983,0.986,6992719.25,692335.768,159682.SZ,0.992,-0.006,-0.6048,6992719.25,,,,,,,,-0.0004786324786324,-9.572649572648918e-05,-0.0007658119658119,,,,
20230105,0.99,1.018,0.99,1.018,18327419.62,1841186.847,159682.SZ,0.986,0.032,3.2454,18327419.62,,,,,,,,0.0017045316190615,0.0002643251272311,0.0028804129836609,,,,
20230106,1.014,1.041,1.014,1.031,8641362.56,888898.327,159682.SZ,1.018,0.013,1.277,8641362.56,,,,,,,,0.00443259999624,0.0010979801010329,0.0066692397904142,,,,
20230109,1.035,1.048,1.033,1.038,5149199.05,535294.763,159682.SZ,1.031,0.007,0.679,5149199.05,,,,12575549.652,,,,0.0070778661037587,0.002293957301578,0.0095678176043612,,,,
20230110,1.037,1.058,1.036,1.055,3461739.81,362338.953,159682.SZ,1.038,0.017,1.6378,3461739.81,,,,8514488.058,,,,0.0104258339531964,0.0039203326319017,0.0130110026425893,,,,
20230111,1.057,1.06,1.041,1.043,2206835.77,231685.27,159682.SZ,1.055,-0.012,-1.1374,2206835.77,,,,7557311.362000001,,,,0.0119728078072778,0.0055308276669769,0.0128839602806017,,,,
20230112,1.044,1.059,1.044,1.049,1964577.83,206542.355,,,,,1964577.83,,,,4284743.004,,,,0.0135270145840393,0.0071300650503894,0.0127938990672998,,,,
20230113,1.056,1.061,1.049,1.061,2881071.39,303917.61,,,,,2881071.39,,,,3132684.77,,,,0.0155478089010572,0.0088136138205229,0.0134683901610684,,,,
20230116,1.049,1.094,1.049,1.082,2770386.17,299482.449,,,,,2770386.17,,,,2656922.194,,,,0.0186290829796202,0.0107767076523424,0.0157047506545556,,,,
20230117,1.078,1.091,1.077,1.086,1640607.05,178188.082,,,,,1640607.05,,,,2292695.642,,0.0217,,0.0211499776795813,0.0128513616577902,0.0165972320435822,,,,
20230118,1.086,1.09,1.08,1.083,2332779.17,253144.72,159682.SZ,1.086,-0.003,-0.2762,2332779.17,,,,2317884.322,,0.0214,,0.0226446960037154,0.0148100285269752,0.0156693349534803,,,,
20230119,1.081,1.093,1.078,1.093,1934432.49,210273.907,159682.SZ,1.083,0.01,0.9234,1934432.49,,,,2311855.254,,0.0197,,0.024355433197795,0.0167191094611392,0.0152726474733117,,,,
20230120,1.097,1.104,1.094,1.102,1972426.33,216863.945,159682.SZ,1.093,0.009,0.8234,1972426.33,,,,2130126.242,,0.0181,,0.0261361482849198,0.0186025172258953,0.0150672621180489,,,,
20230130,1.137,1.143,1.114,1.115,2784160.39,313074.578,159682.SZ,1.102,0.013,1.1797,2784160.39,,,,2132881.086,,0.0205,,0.0282704846262862,0.0205361107059735,0.0154687478406253,51.70068027210883,0.0,,
20230131,1.115,1.117,1.096,1.099,1639760.99,181725.39,,,,,1639760.99,,,,2132711.874,,0.0204,,0.0283441614222137,0.0220977208492215,0.0124928811459843,50.331125827814574,5.960264900662252,,
20230201,1.1,1.114,1.097,1.114,1981658.06,218952.712,159682.SZ,1.099,0.015,1.3649,1981658.06,,,,2062487.652,,0.0202,,0.0292754562176305,0.0235332679229033,0.0114843765894542,45.29616724738675,6.271777003484319,,
20230202,1.12,1.121,1.105,1.107,1858731.4,206607.503,,,,,1858731.4,,,,2047347.434,,0.0202,,0.0291130751460324,0.0246492293675291,0.0089276915570065,41.304347826086925,6.521739130434778,,
20230203,1.102,1.107,1.083,1.093,1998365.07,218370.22,159682.SZ,1.107,-0.014,-1.2647,1998365.07,,,,2052535.182,,0.0214,,0.0275372714557942,0.0252268377851821,0.004620867341224,37.80918727915189,14.134275618374554,,
20230206,1.09,1.09,1.069,1.078,2365394.03,254525.141,,,,,2365394.03,1.06625,,,1968781.91,4833533.7105,0.0193,,0.0247922711690742,0.0251399244619606,-0.0006953065857727,34.0350877192982,18.947368421052623,,
20230207,1.078,1.084,1.069,1.076,2239405.66,240833.492,159682.SZ,1.078,-0.002,-0.1855,2239405.66,1.07045,,,2088710.844,3757151.6045,0.0194,0.02055,0.0221995527544751,0.0245518501204635,-0.0047045947319767,33.80782918149461,19.2170818505338,,8.467741935483875
20230208,1.076,1.082,1.07,1.072,2798261.02,301337.703,159682.SZ,1.076,-0.004,-0.3717,2798261.02,1.07475,,,2252031.436,3547428.693,0.0196,0.0205,0.0195961459880005,0.0235607092939709,-0.0079291266119407,34.296028880866366,19.49458483754512,,8.722109533468569
20230209,1.072,1.089,1.066,1.088,2600360.31,281213.382,159682.SZ,1.072,0.016,1.4925,2600360.31,1.0782500000000002,,,2400357.218,2761075.7275,0.0204,0.02005,0.0186094752052865,0.022570462476234,-0.0079219745418949,34.72222222222214,18.75,,6.876227897838905
20230210,1.087,1.088,1.072,1.08,2536661.27,273922.915,,,,,2536661.27,1.0807,,,2508016.458,2455840.663,0.0209,0.0195,0.0169861921110772,0.0214536084032026,-0.0089348325842509,25.86872586872575,20.84942084942086,,4.752667313288095
