trade_date,open,high,low,close,volume,amount,ts_code,pre_close,change,pct_chg,vol,ma20,ma60,ma200,ma5_vol,ma20_vol,atr10,atr20,dif,dea,macd_bar,plus_di,minus_di,adx,ret_20d
20170824,100.126,100.126,92.0,99.487,2782.44,27657.872,511260.SH,100.127,-0.64,-0.6392,2782.44,,,,,,,,0.0,0.0,0.0,,,,
20170825,97.4407443682664,97.7845249755142,96.9647404505387,97.75612144955926,2889.1,28791.174,,,,,2889.1,,,,,,,,-0.13807578180153257,-0.027615156360306516,-0.22092125088245212,,,,
20170828,99.817,99.988,99.79,99.979,2725.6,27231.186,511260.SH,99.809,0.17,0.1703,2725.6,,,,,,,,-0.06735765489520418,-0.03556365606728605,-0.06358799765583625,,,,
20170829,99.98,99.98,99.753,99.773,530.8,5299.552,511260.SH,99.979,-0.206,-0.206,530.8,,,,,,,,-0.027617154841578895,-0.03397435582214462,0.012714401961131452,,,,
20170830,99.783,99.9,99.735,99.877,410.7,4099.607,511260.SH,99.773,0.104,0.1042,410.7,,,,1867.7279999999998,,,,0.012129586281261595,-0.02475356740146338,0.07376630736544995,,,,
20170831,96.81978452497552,97.94319294809011,96.81978452497552,97.94123408423116,1115.3,11143.288,,,,,1115.3,,,,1534.2999999999997,,,,-0.11128810653319476,-0.04206047522780966,-0.1384552626107702,,,,
20170901,97.76199804113617,97.9333986287953,97.76199804113617,97.81194906953968,266.8,2665.704,,,,,266.8,,,,1009.8399999999999,,,,-0.21702797408077856,-0.07705397499840345,-0.27994799816475024,,,,
20170904,97.81292850146916,97.93143976493634,97.81292850146916,97.82370225269344,185.1,1849.267,,,,,185.1,,,,501.73999999999995,,,,-0.29646177052225653,-0.12093553410317408,-0.3510524728381649,,,,
20170905,97.23506366307542,97.83447600391771,97.23506366307542,97.8158667972576,46.6,465.406,,,,,46.6,,,,404.9,,,,-0.3559427952844203,-0.16793698633942333,-0.37601161788999393,,,,
20170906,97.79529872673852,97.94319294809011,97.77668952007836,97.81684622918708,826.2,8255.089,,,,,826.2,,,,488.0,,,,-0.3984102782884946,-0.2140316447292376,-0.36875726711851403,,,,
20170907,97.65915768854065,97.94221351616063,97.65915768854065,97.76885406464253,426.1,4258.319,,,,,426.1,,,,350.16,,0.9551051909892209,,-0.4309706695141813,-0.2574194496862264,-0.3471024396559098,,,,
20170908,97.69931439764936,97.9333986287953,97.69931439764936,97.90499510284036,365.9,3658.059,,,,,365.9,,,,369.98,,0.7262876591576856,,-0.44070934711949405,-0.29407742917287993,-0.29326383589322824,,,,
20170911,99.97,100.01,99.816,99.998,862.1,8620.788,511260.SH,99.961,0.037,0.037,862.1,,,,505.38,,0.713600293829576,,-0.2763536828246629,-0.29053267990323656,0.028357994157147348,,,,
20170912,99.951,100.03,99.951,99.962,236.7,2366.807,511260.SH,99.998,-0.036,-0.036,236.7,,,,543.4,,0.6988002938295764,,-0.14730746512557857,-0.26188763694770495,0.22916034364425275,,,,
20170913,97.87952987267386,97.9804113614104,97.87952987267386,97.93829578844272,198.9,1989.393,,,,,198.9,,,,417.93999999999994,,0.8905473065621905,,-0.2059592548573761,-0.25070196052963917,0.08948541134452614,31.375714058185743,40.828643809602305,,
20170914,97.36336924583742,98.0107737512243,97.36336924583742,97.95200783545545,347.3,3473.908,,,,,347.3,,,,402.18,,0.6495662095984315,,-0.2484705592461296,-0.25025568027293726,0.0035702420536153356,36.20663250450371,51.35393069179841,,
20170915,99.73,100.198,99.73,100.195,170.9,1711.662,511260.SH,100.009,0.186,0.186,170.9,,,,363.18,,0.8562418217433873,,-0.10001741355574723,-0.22020802692949928,0.24038122674750412,36.03142892539001,51.294477217500024,,
20170918,97.98334965719884,98.23506366307542,97.98334965719884,98.21351616062684,680.24,6819.123,,,,,680.24,,,,326.808,,1.065457786483836,,-0.14063525624341366,-0.20429347279228216,0.127316433097737,30.986831804922925,56.17355270145412,,
20170919,100.03,100.276,100.03,100.121,212.0,2125.625,511260.SH,100.276,-0.155,-0.1546,212.0,,,,321.868,,1.2117649363369225,,-0.018691718384971523,-0.16717312191082004,0.29696280705169703,40.02662435726517,49.43004607344672,,
20170920,100.124,100.32,100.124,100.225,717.1,7190.835,511260.SH,100.121,0.104,0.1039,717.1,98.8180194417238,,,425.508,799.794,1.2150145935357473,,0.08535739781049756,-0.11666701796655653,0.4040488315541082,49.01690957189738,38.060978340311124,,
20170921,100.119,100.35,100.119,100.28,515.54,5169.979,511260.SH,100.225,0.055,0.0549,515.54,98.8576694417238,,,459.15599999999995,686.449,1.2098090107737476,1.0824571008814843,0.17029209115099775,-0.059275196143045675,0.4591345745880868,49.05178606364647,37.912470515276766,,0.7970890669132702
20170922,100.103,100.51,100.103,100.454,1421.1,14244.148,511260.SH,100.28,0.174,0.1735,1421.1,98.99256336924584,,,709.1959999999999,613.0490000000001,1.2271005876591545,0.97669412340842,0.24877605782914713,0.00233505465139289,0.4928820063555085,49.19175555328664,37.10826965862468,,2.7598052279854457
20170925,98.06660137120473,98.53085210577864,98.06660137120473,98.4779627815867,1108.5,11124.494,,,,,1108.5,98.91751150832519,,,794.848,532.1940000000001,1.2553399608227167,0.9844701273261464,0.14979869170265658,0.03182778206164563,0.2359418192820219,43.45887136112852,42.29038757153145,,-1.501352502438813
20170926,98.1390793339863,98.43388834476004,98.1390793339863,98.27619980411365,2363.4,23728.96,,,,,2363.4,98.84267149853085,,,1225.128,623.824,1.2813283055827553,0.9900642997061659,0.05445016229855071,0.03635225810902665,0.03619580837904812,42.27525469799015,41.820501228801355,,-1.5002056627407723
20170927,98.14593535749266,98.34769833496571,98.14495592556318,98.2517140058766,1009.8,10129.438,,,,,1009.8,98.76140719882468,,,1283.668,653.779,1.093355533790394,0.9919514201762922,-0.022826899199898776,0.024516426647241563,-0.09468665169428067,42.49523947199405,41.276612838077895,,-1.6272875578195234
20170928,98.25465230166505,98.37904015670912,98.25465230166505,98.36238981390794,932.6,9367.143,,,,,932.6,98.78246498530852,,,1367.08,644.644,1.0413476983349583,0.8454569539666948,-0.07428263051157558,0.004756615215478135,-0.15807849145410743,42.995710140645386,41.564112639144824,,0.4300086001719938
20170929,100.2,100.2,99.921,100.01,355.1,3551.955,511260.SH,100.428,-0.418,-0.4162,355.1,98.89236753183154,,,1153.8799999999999,649.059,1.00050950048971,0.9283756611165487,0.01768286698676036,0.00734186556973458,0.02068200283405156,42.061622293280045,42.30209750497193,,2.2472212765105137
20171009,98.1390793339863,98.1390793339863,98.0519098922625,98.07639569049952,1019.7,10217.32,,,,,1019.7,98.90500220372185,,,1136.1200000000001,690.789,0.9751534769833455,1.0203056317335908,-0.06471354418681585,-0.007069216381575506,-0.1152886556104807,37.27755416492345,48.64363057229072,10.373949908196721,0.25831514447627324
20171010,98.07345739471108,98.1390793339863,98.07345739471108,98.1390793339863,597.8,5989.936,,,,,597.8,98.92116283055829,,,783.0,718.3489999999999,0.7754672869735515,0.993616111655237,-0.12353125609095628,-0.03036162432345166,-0.18633926353500924,42.315896287438,41.336385839190676,9.522451383357529,0.3304295584259709
20171011,98.10675808031344,98.11165523996084,95.9853085210578,97.93731635651324,357.1,3574.362,,,,,357.1,98.92718633692459,,,652.4599999999999,694.894,0.9709443682664016,1.0929794809010744,-0.1843007977391551,-0.06114945900659235,-0.24630267746512546,38.4358726258037,47.11480024824765,9.011419656689485,0.12315887494869227
20171012,97.94025465230168,98.06072477962783,96.9706170421156,97.9333986287953,756.9,7568.549,,,,,756.9,98.93541356513222,,,617.3199999999999,711.434,1.0568551420176249,1.1333320763956862,-0.23012449329014828,-0.09494446586330355,-0.27036005485368947,27.023655887499366,50.68059511285916,9.937604392506861,0.16829957324036027
20171013,97.9333986287953,98.10773751224292,97.61410381978452,97.85896180215477,932.6,9318.381,,,,,932.6,98.93311190009796,,,732.8199999999999,739.769,1.065518511263464,1.1463095494613094,-0.2693417281884365,-0.12982391832833015,-0.2790356197202127,30.795667156117773,44.21825152209446,9.151638401725206,-0.04701833715148318
20171016,97.85602350636633,97.85602350636633,97.45543584720862,97.8462291870715,1849.1,18469.954,,,,,1849.1,98.82552335945152,,,898.7,789.119,0.867131243878552,1.0612356023506344,-0.2980137678084134,-0.16346188822434682,-0.2691037591681331,17.933475229263735,51.71868707814149,11.865489304258503,-2.151813849205486
20171017,97.84329089128306,97.84329089128306,97.51616062683644,97.55239960822723,1064.2,10620.99,,,,,1064.2,98.7050433398629,,,991.9799999999999,830.494,0.8662497551420187,1.0737890303623872,-0.34052084482236467,-0.1988736795439504,-0.2832943305568285,17.372184926521538,51.155053747993676,14.48811023146518,-2.4105163880002056
20171018,97.55533790401569,97.94123408423116,97.55142017629775,97.6003917727718,372.7,3715.475,,,,,372.7,98.68814813907935,,,995.0999999999998,839.184,0.8849569049951057,0.9891562193927499,-0.36611509608246706,-0.23232196285165377,-0.2675862664616266,17.70334439819174,50.48835384762129,17.007298816776476,-0.34501725086254487
20171019,97.60333006856024,97.78256611165524,97.55142017629775,97.78256611165524,1156.1,11526.268,,,,,1156.1,98.67967605288933,,,1074.94,879.624,0.8953388834476016,0.9683432908912799,-0.3674628944399103,-0.2593501491693051,-0.21622549054121043,16.630315715028715,51.22763568321601,19.648955886284263,-0.1729844314011797
20171020,97.7796278158668,97.7796278158668,97.47502448579826,97.68952007835456,834.1,8315.98,,,,,834.1,98.55440205680706,,,1055.24,912.784,0.7423320274240937,0.8714207639569018,-0.37175372607227075,-0.28183086454989825,-0.179845723044745,20.113607557792776,42.21905604527706,22.084741049793877,-2.5006037443439655
20171023,97.57982370225272,97.80215475024488,97.57982370225272,97.64936336924583,1207.4,12037.832,,,,,1207.4,98.52619441723802,,,926.9,939.142,0.5687561214495588,0.7719547992164522,-0.37408236325077837,-0.3002811642900743,-0.14760239792140817,20.58205024048361,42.7204895298224,24.544146607533403,-0.5744146156607788
20171024,97.5024485798237,97.62977473065624,97.5024485798237,97.61802154750248,1045.5,10420.286,,,,,1045.5,98.40104549461313,,,923.1600000000001,980.817,0.5768854064642497,0.6761763467189006,-0.37414394951829877,-0.3150537213357192,-0.11818045636515917,20.69981058800067,43.75789593080392,26.9954129611529,-2.4999535087519287
20171025,97.5034280117532,97.64936336924583,97.45347698334966,97.6101860920666,390.3,3889.053,,,,,390.3,98.27030479921646,,,926.6800000000001,964.4770000000001,0.3810969637610171,0.6760206660137094,-0.37055350273111287,-0.32615367761479797,-0.08879965023262981,20.23641378292972,43.95096492268571,29.513471306322952,-2.6089437844184493
20171026,97.45347698334966,97.5592556317336,97.36336924583742,97.5592556317336,1302.6,12973.871,,,,,1302.6,98.13426758080314,,,955.9799999999999,1003.8299999999999,0.29676787463271237,0.6768115083251687,-0.3675804714260522,-0.3344390363770488,-0.06628287009800682,2.0337265601123944,53.53506870071059,36.11313437792125,-2.713147555112083
20171027,99.308,99.7,99.308,99.6,1348.2,13427.947,511260.SH,99.608,-0.008,-0.008,1348.2,98.09156758080314,,,1058.8,1000.1850000000001,0.4614789422135118,0.763498726738488,-0.19826779961393015,-0.3072047890244251,0.2178739788209899,27.42038698267568,30.169755779724905,35.50924405333336,-0.8501403627531046
20171030,99.597,99.6,98.64,99.4,191.4,1896.972,511260.SH,99.6,-0.2,-0.2008,191.4,98.1376694417238,,,855.6,954.3300000000002,0.5171263467188965,0.6921287952987243,-0.07931037526410023,-0.26162590627236015,0.36463106201651985,24.78686055537236,34.44547984509685,36.59034379336332,0.9362878682394049
20171031,97.35553379040158,97.6003917727718,97.0617042115573,97.34182174338883,1017.1,10109.128,,,,,1017.1,98.09095053868757,,,849.9200000000001,887.015,0.7179490695396609,0.7920994123408398,-0.149391452152571,-0.23917901544840234,0.1795751265916627,24.305247590308273,28.407530326125947,36.421597413917645,-0.9507673908710657
20171101,99.389,99.4,99.156,99.4,1070.8,10643.246,511260.SH,99.386,0.014,0.0141,1070.8,98.14836483839375,,,986.0199999999999,890.0649999999999,0.8847855044074379,0.8848712047012718,-0.0384106520118479,-0.19902534276109146,0.3212293814984871,39.25347179975796,25.779650452143667,35.726851185475624,1.168718536609692
20171102,99.203,99.3,99.203,99.3,1183.1,11748.173,511260.SH,99.4,-0.1,-0.1006,1183.1,98.19524534769835,,,962.1200000000001,902.5899999999999,0.8813709108716893,0.8883548971596454,0.04100063758001227,-0.15102014669287073,0.384041568545766,39.936246104600436,26.531707372047634,35.889241267518926,0.9532202174692195
20171103,97.1596474045054,97.25563173359453,97.1596474045054,97.1596474045054,664.2,6588.887,,,,,664.2,98.05272771792362,,,825.32,918.0450000000001,1.0646520078354498,0.9034920176297717,-0.06799016181145134,-0.13441414971658686,0.13284797581027102,34.109970492214394,38.49192647331429,32.855668141351096,-2.8500675887357274
20171106,99.2,99.215,99.2,99.214,961.4,9538.433,511260.SH,99.2,0.014,0.0141,961.4,98.10960793339864,,,979.3199999999999,915.1299999999999,1.2479541625856938,0.9083551420176263,0.011272982030249068,-0.10527672336721967,0.23309941079493748,44.1674669093314,33.61975601532925,30.302899750287366,1.15991651354157
20171107,97.17335945151812,97.17433888344762,97.17335945151812,97.17433888344762,2086.2,20698.233,,,,,2086.2,98.0613709108717,,,1193.1399999999999,989.55,1.4373267384916688,1.0071060724779592,-0.08946274057691994,-0.10211392680915973,0.025302372464479583,38.75512062281872,43.25012918127876,27.260303545049833,-0.983033932135724
20171108,97.0617042115573,97.17433888344762,96.9647404505387,97.1596474045054,518.4,5142.513,,,,,518.4,98.0224874632713,,,1082.6599999999999,997.615,1.4386979431929432,0.9098974534769801,-0.1685391911895806,-0.11539897968524392,-0.10628042300867338,38.809845067806556,44.678328889418545,24.120603774004906,-0.7940476428585641
20171109,99.01,99.1,98.5,99.098,1076.9,10670.536,511260.SH,99.2,-0.102,-0.1028,1076.9,98.08071753183154,,,1061.42,1013.615,1.608051518119484,0.9524096963760982,-0.07394658287014977,-0.10710850032222509,0.06632383490415064,46.45804659606907,39.907513135751074,22.129246054386943,1.1891769176917588
20171110,97.0568070519099,97.0568070519099,96.55239960822723,96.6464250734574,1173.3,11578.262,,,,,1173.3,98.02009069539668,,,1163.24,1025.65,1.648537120470121,1.0550080313418164,-0.19456009946236463,-0.124598820150253,-0.13992255862422326,40.7238263372163,45.217960265991856,20.00473478826368,-1.239065596412936
20171113,98.9,98.9,98.504,98.7,1520.1,15003.519,511260.SH,98.676,0.024,0.0243,1520.1,98.0627792360431,,,1274.98,1009.2,1.7778946131243827,1.1475104799216396,-0.12302271690343503,-0.12428359950088941,0.002521765194908765,45.344697449224505,40.38752762726091,17.862572550115868,0.8725638381998246
20171114,96.66993143976497,96.9441723800196,96.47600391772772,96.9441723800196,865.0,8536.698,,,,,865.0,98.03236787463273,,,1030.74,999.24,1.76646464250734,1.2422068560235004,-0.20563896273857551,-0.14055467214842662,-0.13016858118029778,41.40628040997167,45.354962806717104,15.548671759556184,-0.6234877159867813
20171115,96.94123408423116,96.94123408423116,95.9079333986288,96.2664054848188,138.3,1357.856,,,,,138.3,97.96566856023507,,,954.72,987.5200000000001,1.6642707149853024,1.27452810969637,-0.3220902015400924,-0.17686177802675979,-0.2904568470266652,40.052215162139824,45.851735944986785,9.4108746220645,-1.3667837431008634
20171116,98.288,98.398,98.0,98.0,3808.2,37323.704,511260.SH,98.288,-0.288,-0.293,3808.2,97.9765402546523,,,1500.98,1120.125,1.8577301665034214,1.3695505386875553,-0.27136394353206583,-0.195762211127821,-0.15120346480848967,37.23293681888939,45.8691219027628,9.812177264420502,0.22236467807204008
20171117,95.99412340842312,96.17042115572968,95.99412340842312,96.16356513222333,499.6,4902.732,,,,,499.6,97.90024250734574,,,1366.24,1103.4,1.8442825661116502,1.45446728697355,-0.3750249109719874,-0.2316147510966543,-0.28682031975066624,35.68622375362764,49.27760597185907,9.79005878182144,-1.5620456983587383
20171120,98.998,98.998,98.2,98.213,1366.0,13416.189,511260.SH,98.183,0.03,0.0306,1366.0,97.92842433888345,,,1335.42,1111.33,1.9221907933398583,1.585072477962776,-0.2884792987336482,-0.24298766062405308,-0.09098327621919022,46.01048301688691,42.177555097070325,9.544628921207632,0.5772046138415199
20171121,98.213,98.359,98.213,98.231,1379.2,13557.515,511260.SH,98.213,0.018,0.0183,1379.2,97.95907326150834,,,1438.26,1128.0149999999999,1.732726738491671,1.5850267384916699,-0.21594949656703477,-0.23758002781264942,0.043261062491229296,42.13934648348898,45.57187002284376,8.344274564508723,0.6279357466789426
20171122,96.21351616062684,97.45347698334966,96.02252693437806,96.0313418217434,544.4,5356.633,,,,,544.4,97.88013104799217,98.32281842964416,,1519.48,1135.7199999999998,1.9326142017629722,1.6856560724779577,-0.332134497732568,-0.25649092179663313,-0.1512871518718697,38.85043305096657,50.51445466741155,7.836075331632872,-1.6174994982941948
20171123,96.03428011753184,96.96278158667972,95.949069539667,96.8462291870715,272.0,2675.005,,,,,272.0,97.84447972575906,98.278805582762,,812.24,1084.19,1.8399501469147865,1.7240008325171352,-0.354372364115477,-0.27606721026040193,-0.15661030771015017,40.626439613718475,44.8307316297739,7.756373237475165,-0.7308649907638021
20171124,98.88,99.997,98.059,98.2,539.2,5324.44,511260.SH,98.88,-0.68,-0.6877,539.2,97.77447972575905,98.28620355860268,,820.1600000000001,1043.74,1.9004671890303597,1.7745021547502404,-0.25976364912072825,-0.2728064980324672,0.026085697823477916,43.073213466151046,42.9229324044947,6.8003059039853015,-1.4056224899598346
20171127,98.197,98.871,98.15,98.697,1313.3,12942.344,511260.SH,98.2,0.497,0.5061,1313.3,97.73932972575906,98.26483689193601,,809.62,1099.8349999999998,1.7472096963760975,1.76255215475024,-0.14303301886420172,-0.2468518021988141,0.20763756666922478,45.40074465984669,36.943657290753464,7.1423786534870475,-0.707243460764595
