trade_date,open,high,low,close,volume
20200612,3041.31,3041.31,3041.31,3041.31,0
20200615,3066.59,3066.59,3066.59,3066.59,0
20200616,3124.74,3124.74,3124.74,3124.74,0
20200617,3113.49,3113.49,3113.49,3113.49,0
20200618,3115.34,3115.34,3115.34,3115.34,0
20200619,3097.74,3097.74,3097.74,3097.74,0
20200622,3117.86,3117.86,3117.86,3117.86,0
20200623,3131.29,3131.29,3131.29,3131.29,0
20200624,3050.33,3050.33,3050.33,3050.33,0
20200625,3083.76,3083.76,3083.76,3083.76,0
20200626,3009.05,3009.05,3009.05,3009.05,0
20200629,3053.24,3053.24,3053.24,3053.24,0
20200630,3100.29,3100.29,3100.29,3100.29,0
20200701,3115.86,3115.86,3115.86,3115.86,0
20200702,3130.01,3130.01,3130.01,3130.01,0
20200706,3179.72,3179.72,3179.72,3179.72,0
20200707,3145.32,3145.32,3145.32,3145.32,0
20200708,3169.94,3169.94,3169.94,3169.94,0
20200709,3152.05,3152.05,3152.05,3152.05,0
20200710,3185.04,3185.04,3185.04,3185.04,0
20200713,3155.22,3155.22,3155.22,3155.22,0
20200714,3197.52,3197.52,3197.52,3197.52,0
20200715,3226.56,3226.56,3226.56,3226.56,0
20200716,3215.57,3215.57,3215.57,3215.57,0
20200717,3224.73,3224.73,3224.73,3224.73,0
20200720,3251.84,3251.84,3251.84,3251.84,0
20200721,3257.3,3257.3,3257.3,3257.3,0
20200722,3276.02,3276.02,3276.02,3276.02,0
20200723,3235.66,3235.66,3235.66,3235.66,0
20200724,3215.63,3215.63,3215.63,3215.63,0
20200727,3239.41,3239.41,3239.41,3239.41,0
20200728,3218.44,3218.44,3218.44,3218.44,0
20200729,3258.44,3258.44,3258.44,3258.44,0
20200730,3246.22,3246.22,3246.22,3246.22,0
20200731,3271.12,3271.12,3271.12,3271.12,0
20200803,3294.61,3294.61,3294.61,3294.61,0
20200804,3306.51,3306.51,3306.51,3306.51,0
20200805,3327.77,3327.77,3327.77,3327.77,0
20200806,3349.16,3349.16,3349.16,3349.16,0
20200807,3351.28,3351.28,3351.28,3351.28,0
20200810,3360.47,3360.47,3360.47,3360.47,0
20200811,3333.69,3333.69,3333.69,3333.69,0
20200812,3380.35,3380.35,3380.35,3380.35,0
20200813,3373.43,3373.43,3373.43,3373.43,0
20200814,3372.85,3372.85,3372.85,3372.85,0
20200817,3381.99,3381.99,3381.99,3381.99,0
20200818,3389.78,3389.78,3389.78,3389.78,0
20200819,3374.85,3374.85,3374.85,3374.85,0
20200820,3385.51,3385.51,3385.51,3385.51,0
20200821,3397.16,3397.16,3397.16,3397.16,0
20200824,3431.28,3431.28,3431.28,3431.28,0
20200825,3443.62,3443.62,3443.62,3443.62,0
20200826,3478.73,3478.73,3478.73,3478.73,0
20200827,3484.55,3484.55,3484.55,3484.55,0
20200828,3508.01,3508.01,3508.01,3508.01,0
20200831,3500.31,3500.31,3500.31,3500.31,0
20200901,3526.65,3526.65,3526.65,3526.65,0
20200902,3580.84,3580.84,3580.84,3580.84,0
20200903,3455.06,3455.06,3455.06,3455.06,0
20200904,3426.96,3426.96,3426.96,3426.96,0
20200908,3331.84,3331.84,3331.84,3331.84,0
20200909,3398.96,3398.96,3398.96,3398.96,0
20200910,3339.19,3339.19,3339.19,3339.19,0
20200911,3340.97,3340.97,3340.97,3340.97,0
20200914,3383.54,3383.54,3383.54,3383.54,0
20200915,3401.2,3401.2,3401.2,3401.2,0
20200916,3385.49,3385.49,3385.49,3385.49,0
20200917,3357.01,3357.01,3357.01,3357.01,0
20200918,3319.47,3319.47,3319.47,3319.47,0
20200921,3281.06,3281.06,3281.06,3281.06,0
20200922,3315.57,3315.57,3315.57,3315.57,0
20200923,3236.92,3236.92,3236.92,3236.92,0
20200924,3246.59,3246.59,3246.59,3246.59,0
20200925,3298.46,3298.46,3298.46,3298.46,0
20200928,3351.6,3351.6,3351.6,3351.6,0
20200929,3335.47,3335.47,3335.47,3335.47,0
20200930,3363.0,3363.0,3363.0,3363.0,0
20201001,3380.8,3380.8,3380.8,3380.8,0
20201002,3348.44,3348.44,3348.44,3348.44,0
20201005,3408.63,3408.63,3408.63,3408.63,0
20201006,3360.95,3360.95,3360.95,3360.95,0
20201007,3419.45,3419.45,3419.45,3419.45,0
20201008,3446.83,3446.83,3446.83,3446.83,0
20201009,3477.13,3477.13,3477.13,3477.13,0
20201012,3534.22,3534.22,3534.22,3534.22,0
20201013,3511.93,3511.93,3511.93,3511.93,0
20201014,3488.67,3488.67,3488.67,3488.67,0
