trade_date,open,high,low,close,volume
2020-05-26,5305.84,5378.32,5305.84,5341.61,0
2020-05-27,5379.97,5379.97,5182.65,5259.34,0
2020-05-28,5245.91,5270.18,4963.66,5076.65,0
2020-05-29,5046.49,5252.25,5039.81,5252.25,0
2020-06-01,5346.3,5491.04,5346.3,5451.82,0
2020-06-02,5486.58,5541.1,5443.11,5541.1,0
2020-06-03,5622.03,5622.95,5565.01,5614.33,0
2020-06-04,5694.34,5713.92,5588.85,5633.66,0
2020-06-05,5650.52,5658.29,5588.89,5638.7,0
2020-06-08,5653.28,5665.32,5504.97,5543.65,0
2020-06-09,5544.09,5677.94,5515.64,5616.94,0
2020-06-10,5652.66,5716.92,5607.6,5629.57,0
2020-06-11,5643.84,5704.49,5567.7,5579.36,0
2020-06-12,5470.29,5659.46,5424.1,5659.46,0
2020-06-15,5616.31,5716.13,5507.72,5548.26,0
2020-06-16,5691.46,5751.99,5656.25,5729.04,0
2020-06-17,5766.86,5887.14,5765.67,5873.51,0
2020-06-18,5853.16,5869.86,5771.31,5869.86,0
2020-06-19,5883.25,5989.03,5872.54,5947.45,0
2020-06-22,5952.96,5975.71,5801.99,5845.24,0
2020-06-23,5861.52,5965.77,5788.02,5965.77,0
2020-06-24,5993.4,6055.64,5961.55,6026.34,0
2020-06-26,6042.84,6134.45,6015.86,6036.48,0
2020-06-29,6051.64,6108.14,5911.12,6026.89,0
2020-06-30,6042.56,6114.64,5997.66,6056.58,0
2020-07-02,6126.02,6198.86,6106.56,6150.39,0
2020-07-03,6222.09,6270.63,6096.99,6247.85,0
2020-07-06,6297.55,6314.04,6224.67,6233.08,0
2020-07-07,6274.44,6284.19,6174.82,6234.85,0
2020-07-08,6265.18,6374.78,6252.88,6370.02,0
2020-07-09,6435.2,6463.18,6343.91,6457.87,0
2020-07-10,6422.46,6563.32,6359.04,6419.83,0
2020-07-13,6465.06,6570.94,6420.11,6565.33,0
2020-07-14,6519.43,6534.36,6287.3,6410.11,0
2020-07-15,6487.01,6671.46,6413.26,6466.34,0
2020-07-16,6501.72,6511.79,6044.62,6069.48,0
2020-07-17,6083.29,6284.83,6083.29,6233.74,0
2020-07-20,6290.83,6337.12,6152.61,6244.47,0
2020-07-21,6353.65,6537.15,6353.65,6523.42,0
2020-07-22,6549.21,6729.41,6455.67,6455.67,0
2020-07-23,6585.55,6698.15,6487.72,6697.76,0
2020-07-24,6556.36,6577.36,6232.21,6254.73,0
2020-07-27,6278.1,6384.62,6091.99,6198.82,0
2020-07-28,6290.65,6334.07,6215.29,6267.1,0
2020-07-29,6283.96,6375.34,6244.13,6335.54,0
2020-07-30,6417.36,6508.66,6361.03,6394.52,0
2020-07-31,6449.95,6526.23,6359.56,6392.18,0
2020-08-03,6443.59,6503.98,6392.78,6492.93,0
2020-08-04,6548.42,6598.99,6463.0,6492.62,0
2020-08-05,6462.16,6617.1,6452.12,6609.06,0
2020-08-06,6662.86,6743.59,6508.11,6596.73,0
2020-08-07,6608.98,6614.9,6330.82,6454.38,0
2020-08-10,6399.91,6429.89,6276.7,6333.99,0
2020-08-11,6376.98,6376.98,6214.23,6265.21,0
2020-08-12,6239.72,6239.72,5988.12,6076.74,0
2020-08-13,6140.73,6193.99,6120.96,6167.5,0
2020-08-14,6160.75,6213.41,6109.0,6139.9,0
2020-08-17,6191.6,6207.24,6103.71,6183.21,0
2020-08-18,6232.33,6368.09,6232.16,6327.02,0
2020-08-19,6232.33,6368.09,6232.16,6280.75,0
2020-08-20,6272.55,6272.55,6129.5,6168.9,0
2020-08-21,6208.44,6210.4,6129.81,6184.74,0
2020-08-24,6224.42,6244.05,6165.97,6222.04,0
2020-08-25,6225.81,6225.81,6080.81,6128.89,0
2020-08-26,6146.31,6266.33,6141.08,6200.09,0
2020-08-27,6198.48,6294.8,6166.8,6287.88,0
2020-08-28,6301.68,6424.33,6225.1,6349.1,0
2020-08-31,6433.63,6492.62,6319.12,6323.95,0
2020-09-01,6350.69,6408.07,6306.85,6306.85,0
2020-09-02,6311.66,6395.33,6269.79,6391.71,0
2020-09-03,6397.7,6449.29,6307.42,6327.34,0
2020-09-04,6216.36,6216.36,6105.66,6210.95,0
2020-09-07,6197.71,6230.81,6065.21,6079.7,0
2020-09-08,6133.69,6152.78,5949.87,6043.7,0
